secao,secao_idx,id_texto,texto
Any6T,19,910,Controle a força do chute ou a direção do drible com seus comandos. Isto permite liberdade total no jogo.
Any6T,19,911,Partidas vencidas: %s
Any6T,19,912,Gols marcados: %s
Any6T,19,913,Partidas disputadas: %s
Any6T,19,914,Assistências: %s
Any6T,19,915,Vezes recebidas: %s
Any6T,19,916,Vitórias consecutivas: %s
Any6T,19,917,Títulos da liga: %s
Any6T,19,918,Total de pontos obtidos: %s
Any6T,19,919,Chegue à 3ª divisão na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,920,Chegue à 2ª divisão na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,921,Chegue à 1ª divisão na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,922,Fique entre os 1.000 primeiros na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,923,Fique entre os 100 primeiros na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,924,Fique entre os 10 primeiros na Fase %2$s| da Temporada %1$s| em Liga eFootball™ (Categoria PvP)
Any6T,19,925,Fique entre os 1.000 primeiros no Testing My Limit %1$s| da temporada %2$s| (Europa e África)
Any6T,19,926,Fique entre os 100 primeiros no Testing My Limit %1$s| da temporada %2$s| (Europa e África)
Any6T,19,927,Fique entre os 10 primeiros no Testing My Limit %1$s| da temporada %2$s| (Europa e África)
Any6T,19,928,Chegue à 3ª divisão
Any6T,19,929,Chegue à 2ª divisão
Any6T,19,930,Chegue à 1ª divisão
Any6T,19,931,Entre os 1.000 primeiros na classificação final
Any6T,19,932,Entre os 100 primeiros na classificação final
Any6T,19,933,Entre os 10 primeiros na classificação final
Any6T,19,934,Jogadores emprestados que ficaram indisponíveis saíram do clube
Any6T,19,935,Você recebeu %s Pontos da Minha Liga de volta por jogadores que saíram do clube.
Any6T,19,936,Fique entre os 16 melhores nas eFootball™ Championship 2024 World Finals
Any6T,19,937,Fique entre os 4 melhores nas eFootball™ Championship 2024 World Finals
Any6T,19,938,Torne-se campeão das eFootball™ Championship 2024 World Finals
Any6T,19,939,Nas oitavas de final
Any6T,19,940,Nas semifinais
Any6T,19,941,Campeão
Any6T,19,942,"Conquistado por jogar o número determinado de partidas. O resultado da partida não importa. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,943,"Conquistado ao vencer uma partida. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,944,"Conquistado por marcar gols. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,945,"Conquistado por jogar o número determinado de partidas. O resultado da partida não importa. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,946,"Conquistado ao vencer uma partida. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,947,"Conquistado por marcar gols. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any6T,19,948,"Conquistado pelo número de dias em que fez login. O relógio do login é reiniciado todos os dias, às ua0946692000."
Any6T,19,950,Copiar ID
Any6T,19,951,ID do usuário copiada
Any6T,19,952,Sem partidas
Any6T,19,953,Definir
Any6T,19,954,Pagas*
Any6T,19,955,Grátis*
Any6T,19,956,"Um asterisco (*) ao lado de um registro indica uma transação irregular, como o cancelamento de uma compra de Moedas eFootball™."
Any6T,19,957,Este é um evento em que você participa com seu Time ideal. Acumule Pontos do evento jogando partidas Coop. e ganhe prêmios alcançar certos marcos. Você pode ganhar mais Pontos do evento quando o Multiplicador bônus estiver ativo.
Any6T,19,958,Renovação de Progresso do jogador
Any6T,19,959,Mais liberdade de escolha
Any6T,19,960,"Agora, Pontos de progresso distribuídos podem ser alterados sem gastar GP."
Any6T,19,961,Configurações de desenvolvimento do jogador
Any6T,19,962,Os Pontos de progresso obtidos pelos jogadores ao subirem de nível podem ser distribuídos para desenvolvê-lo. Escolha como quer distribuir os pontos.
Any6T,19,963,Altere as opções de distribuição acessando [Início] > [Meu time] > [Desenvolv.].
Any6T,19,964,Desenvolv. automático
Any6T,19,965,Distribui automaticamente os Pontos de progresso para maximizar a pontuação geral.
Any6T,19,966,Desenvolvimento manual
Any6T,19,967,"Distribuir Pontos de progresso manualmente em ""Progresso do jogador""."
Any6T,19,968,Jogar Arena da Bola
Any6T,19,969,Jogue Arena da Bola sozinho.
Any6T,19,970,Jogue em uma Sala de jogo
Any6T,19,971,Jogue Arena da Bola na Sala de jogo Coop.
Any6T,19,972,Prêmio do Mais habilidade
Any6T,19,973,O nível da partida está definido como %s.
Any6T,19,974,Desenvolv. automático selecionado
Any6T,19,975,Desenvolvimento manual selecionado
Any6T,19,976,"Para atribuir Pontos de Progresso, selecione um jogador de [Início] > [Meu time] > [Jogadores] e dirija-se a [Opções de jogador] > [Progresso do jogador]."
Any6T,19,977,Use Progresso do jogador para desenvolver seus jogadores.
Any6T,19,978,Tente elevar o nível dos seus jogadores.
Any6T,19,979,Pontos de progresso obtidos foram distribuídos automaticamente.
Any6T,19,980,Desenvolv. automático foi selecionado
Any6T,19,981,"Quando um jogador subir de nível, o Progresso do jogador será redefinido e os pontos de progresso serão redistribuídos automaticamente.
Altere as configurações acessando [Início] > [Meu time] > [Desenvolv.]."
Any6T,19,982,Desenvolv.
Any6T,19,983,Sel. auto.
Any6T,19,984,Novas funções em Meu time
Any6T,19,985,Progresso automático do jogador
Any6T,19,986,Uma função foi adicionada para distribuir automaticamente os Pontos de progresso obtidos.
Any6T,19,987,Um chute potente que passa por quem bloquear
Any6T,19,988,Corra numa velocidade absurda por um certo tempo
Any6T,19,989,Avance contra o adversário com uma tentativa firme de desarme
Any6T,19,990,Um chute com o peito do pé com trajetória imprevisível
Any6T,19,991,Um chute com efeito de giro para frente que mergulha rapidamente
Any6T,19,992,Esperamos que continuem curtindo a Arena da Bola!
Any6T,19,993,O produto comprado foi confiscado
Any6T,19,994,"Foi detectado o cancelamento de uma compra. Para ver detalhes sobre Moedas eFootball™, acesse [Loja] > [Moedas eFootball™] > [Termos de Uso, etc.] > [Detalhes]. Para ver detalhes sobre jogadores, técnicos ou itens, acesse [Extras] > [Suporte] > [Balanço]. Seu saldo de Moedas eFootball™ pode estar negativo. Compre mais Moedas eFootball™ para voltar a ter saldo positivo."
Any6T,19,995,O produto devolvido a você
Any6T,19,996,"Detectamos que a autorização de cancelamento da sua compra foi cancelada, e o produto foi devolvido. Para ver detalhes sobre Moedas eFootball™, veja [Loja] > [Moedas eFootball™] >  [Detalhes]. Para ver detalhes sobre jogadores, técnicos ou itens, veja [Extras] > [Suporte] > [Balanço]."
Any6T,19,997,Experimente Escolha automática
Any6T,19,998,Você pode usar [Plano de jogo] > [Escolha automática] para escalar jogadores com facilidade.
Any6T,19,999,Tutorial concluído
Any7T,20,0,"Todos os recursos foram desbloqueados e agora você pode acessar o novo modo ""Mais habilidade""."
Any7T,20,1,Contrate jogadores
Any7T,20,2,Contrate jogadores para criar seu time ideal.
Any7T,20,3,Fortaleça seu time
Any7T,20,4,Coloque suas novas contratações no seu Plano de jogo.
Any7T,20,5,Acesse Mais habilidade para aprender os comandos
Any7T,20,6,Vamos curtir uma partida do eFootball™ controlando os jogadores.
Any7T,20,7,Escolha seu time favorito
Any7T,20,8,Você pode escolher de times do mundo todo.
Any7T,20,9,Jogadores contratados
Any7T,20,10,"Se encontrar um jogador que te interesse, contrate-o."
Any7T,20,11,Usando jogadores
Any7T,20,12,"Quando contratar jogadores, não se esqueça de colocá-los no seu Plano de jogo."
Any7T,20,13,"Deslize ""Passe"" para cima ou baixo para dar um passe alto."
Any7T,20,14,"Deslize o botão ""Pressão"" para a esquerda ou direita para marcar de perto."
Any7T,20,15,Hora de Mais habilidade
Any7T,20,16,Aprenda a vencer partidas! Desafie-se em [Academia] > [Mais habilidade]!
Any7T,20,17,Ainda bloqueado
Any7T,20,18,Desbloqueie concluindo todos os passos do tutorial.
Any7T,20,19,Falta
Any7T,20,20,Impedimento
Any7T,20,21,Gol contra
Any7T,20,22,Chute errado
Any7T,20,23,Condições não cumpridas
Any7T,20,24,A bola saiu
Any7T,20,25,Condições não cumpridas
Any7T,20,26,O tempo acabou
Any7T,20,27,A bola foi afastada
Any7T,20,28,Desenvolv. automático
Any7T,20,29,Desenvolvimento manual
Any7T,20,30,Concluído
Any7T,20,31,"Quando a bola estiver perto do gol adversário, pode chutar!"
Any7T,20,32,"Se houver companheiros livres, passe para eles e chegue mais perto do gol."
Any7T,20,33,Pressionar é essencial para recuperar a bola.
Any7T,20,34,Tente roubar a bola quando chegar perto do adversário.
Any7T,20,35,Isso vai permitir que você ataque sem perder velocidade. Sempre busque uma abertura!
Any7T,20,36,Use passes longos pelo alto para mandar a bola para perto do gol rapidamente.
Any7T,20,37,"Se tiver um jogador livre, pode tentar."
Any7T,20,38,Mantenha a posse enquanto busca uma abertura na defesa adversária.
Any7T,20,39,Cruzar a bola em busca de uma cabeçada é uma forma eficiente de marcar gols.
Any7T,20,40,Atacar com velocidade depois de roubar a bola aumenta muito a possibilidade de fazer o gol.
Any7T,20,41,"Se estiver difícil recuperar a bola, tente bloquear opções de passe e comece a marcar de perto."
Any7T,20,42,"Se o adversário for chutar, marque de perto para bloquear o chute."
Any7T,20,43,Introdução ao ataque
Any7T,20,44,Introdução à defesa
Any7T,20,45,Aprendendo o passe em profund.
Any7T,20,46,Aprendendo o passe alto
Any7T,20,47,Condução firme
Any7T,20,48,Marque com o jogador-alvo
Any7T,20,49,Gols a partir de cruzamentos
Any7T,20,50,Contra-ataques rápidos
Any7T,20,51,Barreira intransponível
Any7T,20,52,Vença por Regra do gol de ouro
Any7T,20,53,Tente levar a bola até a área azul
Any7T,20,54,Tente o chute e faça um gol
Any7T,20,55,Dê um passe
Any7T,20,56,Tente o chute lc e faça um gol
Any7T,20,57,Pressione e recupere a bola
Any7T,20,58,Pressione e recupere a bola
Any7T,20,59,Crie chance com passe em profundidade
Any7T,20,60,Leve a bola ob até a área azul
Any7T,20,61,Acerte um passe alto no alvo
Any7T,20,62,Acerte um passe alto no alvo
Any7T,20,63,Mantenha a posse de bola por 15s
Any7T,20,64,Faça um cruzamento
Any7T,20,65,Acerte um chute a partir do cruzamento
Any7T,20,66,Recupere a bola
Any7T,20,67,Faça um gol dentro de 60 segundos
Any7T,20,68,Cruze para jogadores altos ou bons cabeceadores.
Any7T,20,69,Marque de perto para bloquear o chute
Any7T,20,70,Dicas
Any7T,20,71,Fique atento à velocidade do drible
Any7T,20,72,Fique de olho em jogadores livres para passar
Any7T,20,73,"Ao chutar, fique atento à direção e à barra de força"
Any7T,20,74,Aja primeiro quando chegar perto do adversário
Any7T,20,75,Cuidado para não avançar demais quando pressionar
Any7T,20,76,Fique atento a corridas de infiltração para dar passes em profundidade
Any7T,20,77,Um passe em profundidade bem feito cria chances de gol
Any7T,20,78,Conecte um passe alto para o jogador destacado em azul
Any7T,20,79,Passes altos são eficientes se forem para jogadores altos
Any7T,20,80,Desvie dos adversários com a bola
Any7T,20,81,Passe depois de atrair o adversário
Any7T,20,82,Seja proativo em criar oportunidades para o atacante marcar.
Any7T,20,83,Cruze para o jogador mais alto
Any7T,20,84,Use um comando para um chute antecipado e tente finalizar de primeira
Any7T,20,85,Tente usar um comando de chute imediatamente depois do cruzamento
Any7T,20,86,Leve a bola para perto do gol assim que recuperar a posse
Any7T,20,87,Uma forma eficiente de atacar rapidamente é passar em profundidade
Any7T,20,88,"Se o jogador for rápido, você pode carregar a bola na direção do gol"
Any7T,20,89,Marcar de perto é eficaz para impedir o drible do adversário
Any7T,20,90,Marque de perto para bloquear passes e chutes do adversário
Any7T,20,91,Moedas eFootball™ disponíveis para troca
Any7T,20,92,Consiga Moedas eFootball™ grátis
Any7T,20,93,"Configure os comandos dos jogadores e o nível de dificuldade da IA na partida. O Nível da partida reflete a dificuldade da IA adversária nas partidas, com ""Iniciante"" sendo a mais baixa e ""Lenda"" a mais alta."
Any7T,20,94,Sair do Mais habilidade
Any7T,20,95,Sair do Mais habilidade?
Any7T,20,96,Seu progresso não será salvo.
Any7T,20,97,Sair
Any7T,20,98,*O tempo necessário para finalizar a classificação depende da quantidade de participantes.
Any7T,20,99,Concluiu: %d/%d
Any7T,20,100,Aprenda enquanto curte o jogo.
Any7T,20,101,Contrate %d jogadores gratuitamente.
Any7T,20,102,Você pode gastar itens para criar um novo Ímpeto.
Any7T,20,103,Espaços de Ímpeto não têm efeitos por si. Eles podem ser ativados criando Ímpetos.
Any7T,20,104,Os efeitos do Ímpeto criado são os seguintes.
Any7T,20,105,"Uma lista de todos os Ímpetos criáveis. A probabilidade ao usar um Token de Ímpeto Aleatório é igual para todos os Ímpetos criáveis. É possível adquirir Ímpetos com o título ""Qualificado: Aleatório"" quando este jogador usar um Token de Ímpeto Aleatório."
Any7T,20,106,A Criação de Ímpeto é possível de 2 formas: Aleatório e Selecionado.
Any7T,20,107,É possível substituir os Ímpetos nos espaços quantas vezes quiser.
Any7T,20,108,Dê um passe lb
Any7T,20,109,Número de jogadores: %s
Any7T,20,110,Pressione o adversário lf e recupere a bola
Any7T,20,111,Pressione o adversário lf e recupere a bola
Any7T,20,112,Crie chance com passe em profundidade ld
Any7T,20,113,Número de técnicos: %s
Any7T,20,114,Acerte um passe alto la no alvo
Any7T,20,115,Acerte um passe alto la no alvo
Any7T,20,116,Mantenha a posse de bola por 15s
Any7T,20,117,Faça um cruzamento la
Any7T,20,118,Acerte um chute lc a partir do cruzamento
Any7T,20,119,Recupere a bola
Any7T,20,120,Faça um gol dentro de 60 segundos
Any7T,20,121,Time base Confirmado
Any7T,20,122,Marque de perto ll + ob para bloquear o chute
Any7T,20,123,Uma lista de jogadores e técnicos que não poderão mais ser usados depois da data estipulada. Veja mais detalhes na seção de notícias do jogo.
Any7T,20,124,Criou %s!
Any7T,20,125,O efeito do Ímpeto está ativo.
Any7T,20,126,Criação aleatória
Any7T,20,127,Criar %s
Any7T,20,128,Sobre Atributos do jogador
Any7T,20,129,Os atributos exibidos presumem que todos os Ímpetos estejam ativos.
Any7T,20,130,Verificar a Tabela da liga.
Any7T,20,131,Ver resultados da temporada.
Any7T,20,134,"Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,135,"Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,136,Jogue partidas usando %2$d| jogadores da %1$s| - Partidas contra a IA
Any7T,20,137,Vença partidas usando %2$d| jogadores da %1$s| - Partidas contra a IA
Any7T,20,138,Marque gols com um jogador no Time ou na Liga a seguir: %s - Partida contra a IA
Any7T,20,139,"Jogue partidas usando %2$d| jogadores de nacionalidade ""%1$s|"" - Partidas contra a IA"
Any7T,20,140,"Vença partidas usando %2$d| jogadores de nacionalidade ""%1$s|"" - Partidas contra a IA"
Any7T,20,141,Marque gols com um jogador de %s - Partida contra a IA
Any7T,20,142,Jogue partidas usando %2$d| jogadores da %1$s| - Partidas PvP
Any7T,20,143,Vença partidas usando %2$d| jogadores da %1$s| - Partidas PvP
Any7T,20,144,Marque gols com um jogador no Time ou na Liga a seguir: %s - PvP
Any7T,20,145,"Jogue partidas usando %2$d| jogadores de nacionalidade ""%1$s|"" - Partidas PvP"
Any7T,20,146,"Vença partidas usando %2$d| jogadores de nacionalidade ""%1$s|"" - Partidas PvP"
Any7T,20,147,Marque gols com um jogador de %s - PvP
Any7T,20,148,"Conquistado ao jogar uma partida com %2$d| ou mais jogadores de %1$s| no Plano de jogo. Os resultados das partidas não afetam o status da conquista. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,149,"Conquistado ao vencer uma partida com %2$d| ou mais jogadores de %1$s| no Plano de jogo. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,150,"Conquistado por marcar gols com um jogador no time ou na liga a seguir: %s. O resultado da partida não importa. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,151,"Conquistado ao jogar uma partida com %2$d| ou mais jogadores de nacionalidade ""%1$s|"" no Plano de jogo. Os resultados das partidas não afetam o status da conquista. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,152,"Conquistado ao vencer uma partida com %2$d| ou mais jogadores de nacionalidade ""%1$s|"" no Plano de jogo. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,153,"Conquistado por marcar gols com um jogador do %s. O resultado da partida não importa. Considera todas as partidas contra a IA, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,154,"Conquistado ao jogar uma partida com %2$d| ou mais jogadores de %1$s| no Plano de jogo. Os resultados das partidas não afetam o status da conquista.Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,155,"Conquistado ao vencer uma partida com %2$d| ou mais jogadores de %1$s| no Plano de jogo. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,156,"Conquistado por marcar gols com um jogador no time ou na liga a seguir: %s. O resultado da partida não importa. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,157,"Conquistado ao jogar uma partida com %2$d| ou mais jogadores de nacionalidade ""%1$s|"" no Plano de jogo. Os resultados das partidas não afetam o status da conquista.Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,158,"Conquistado ao vencer uma partida com %2$d| ou mais jogadores de nacionalidade ""%1$s|"" no Plano de jogo. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,159,"Conquistado por marcar gols com um jogador do %s. O resultado da partida não importa. Considera todas as partidas PvP, exceto ao jogar nos modos ""Amistoso"", ""Mais habilidade"" e ""Treino""."
Any7T,20,160,Partidas com %2$d| ou mais jogadores da %1$s|: %3$d|
Any7T,20,161,Vitórias com %2$d| ou mais jogadores da %1$s|: %3$d|
Any7T,20,162,"Partidas com %2$d| ou mais jogadores de nacionalidade ""%1$s|"": %3$d|"
Any7T,20,163,"Vitórias com %2$d| ou mais jogadores de nacionalidade ""%1$s|"": %3$d|"
Any7T,20,164,Os jogadores na partida terão o Atributos do jogador indicado no nome do item aumentado para 99.
Any7T,20,165,*Atributos do jogador flutuará dependendo dos efeitos aplicados pelo técnico e pelos Ímpetos.
Any7T,20,166,Itens de posição
Any7T,20,167,Os jogadores da partida com Posição registrada no nome do item terão vários Atributos do jogador aumentados para 99.
Any7T,20,168,*Cada item pode ser usado até %d vezes por temporada.
Any7T,20,169,"*O limite de aumento de um atributo é de 99, mesmo se você aplicar ambos o ""Item de atributo de jogador"" e o ""Bônus nos atributos do jogador""."
Any7T,20,170,Desbloqueie concluindo o passo 3 do tutorial.
Any7T,20,171,Impossível ver
Any7T,20,172,"Todos os jogadores da posição registrada ""%1$s|"" terão 99 nos atributos %2$s|, %3$s| e %4$s| na próxima partida.
*Atributos do jogador flutuará dependendo dos efeitos aplicados pelo técnico e pelos Ímpetos."
Any7T,20,173,Um ou mais atributos já estão com bônus máximo e não podem passar de 99 com este item.
Any7T,20,174,"Todas as proficiências do técnico no estilo de jogo ficarão ""acima de 80"" por 10 partidas, a partir da próxima."
Any7T,20,175,Um chute extremamente veloz com trajetória baixa
Any7T,20,176,"Com Ligada Assistência inteligente, é fácil fazer uma finta na direção que você escolher."
Any7T,20,177,Os efeitos não são cumulativos. Continuar mesmo assim?
Any7T,20,178,Sel. auto. aplicada
Any7T,20,179,Definir insígnias
Any7T,20,180,*Lembre-se de verificar o período de disponibilidade e o conteúdo do conjunto de itens antes de concluir a compra ou troca.
Any7T,20,181,*Moedas eFootball™ serão enviadas diretamente para o seu saldo. Outros itens serão enviados para sua caixa de entrada.
Any7T,20,182,*Esteja ciente de que você não poderá comprar ou trocar conjuntos de itens depois do fim dos períodos de disponibilidade.
Any7T,20,183,*Jogadores e técnicos incluídos em conjuntos de itens podem reaparecer ou ficar disponíveis gratuitamente no futuro.
Any7T,20,184,*Jogadores/técnicos incluídos nos conjuntos de itens podem ficar disponíveis novamente no futuro.
Any7T,20,185,"*Lembre-se de verificar o período de disponibilidade e o conteúdo do conjunto de itens antes de concluir a compra ou troca.
*Esteja ciente de que você não poderá comprar ou trocar conjuntos de itens depois do fim dos períodos de disponibilidade."
Any7T,20,186,Os técnicos têm valores diferentes de aptidão para cada Estilo de jogo do time. Essa aptidão tem impacto nos atributos dos jogadores no Time ideal.
Any7T,20,187,Você vai sair da Sala de jogo.
Any7T,20,188,"Cobranças de falta
Estratégias de bola parada ofensivas para cobranças de falta
i0
<Acelerar>i1
Os jogadores se alinharão lado a lado antes de correrem na direção do gol.
i0
<Alvo distante>i1
Jogadores fortes em bolas aéreas farão uma corrida do meio da área para a segunda trave para tentar desviar a bola.
i0
<Acelerar e esperar>i1
Os jogadores se alinharão lado a lado e avançarão na direção do gol, mas alguns ficarão recuados para dar cobertura.
i0
<Pivô>i1
Em resposta ao movimento do jogador que receber o primeiro passe, outros jogadores ao redor no ataque correrão para posições abertas para receber a bola.


Estratégias de bola parada defensivas para cobranças de falta
i0
<Individual>i1
Jogadores farão marcação individual.
i0
<Por zona>i1
Jogadores defenderão uma área designada.
i0
<Equilibrado>i1
Uma combinação de Individual e Por zona.i0


Escanteios
Estratégias de bola parada ofensivas para cobranças de escanteio
i0
<Acelerar>i1
Os jogadores correrão a partir da segunda trave na direção do gol.
i0
<Pequena área>i1
Os jogadores se alinharão lado a lado perto da área.
i0
<Fila indiana>i1
Os jogadores se alinharão na vertical fora da área antes de avançarem na direção do gol.
i0
<Segunda trave>i1
Jogadores fortes em bolas aéreas se posicionarão na segunda trave para tentar desviar a bola.


Estratégias de bola parada defensivas para cobranças de escanteio
i0
<Individual>i1
Os jogadores farão marcação individual.
i0
<Por zona>i1
Jogadores defenderão uma área designada.
i0
<Equilibrado>i1
Uma combinação de Individual e Por zona.i0


Escanteios curtos
Táticas de escanteio curto ofensiva para escanteios
i0
<Linha lateral>i1
Um companheiro chegará perto da bandeira de escanteio para receber a bola.
i0
<De trás>i1
Um companheiro se posicionará perto da linha da grande área para receber a bola.
i0
<Duas opções>i1
2 companheiros chegarão perto da bandeira do escanteio para receber a bola.
i0
<Diagonal>i1
Um único companheiro virá na direção da linha de fundo e ficará perto da grande área para receber a bola.i0"
Any7T,20,189,Contrate %d jogadores de graça.
Any7T,20,190,Fora da área marcada
Any7T,20,191,Alvo errado
Any7T,20,192,Controlou a bola
Any7T,20,193,Condição não cumprida
Any7T,20,194,Cedeu um gol
Any7T,20,195,Encare o desafio Mais habilidade
Any7T,20,196,O emblema e o Uniforme do time serão aplicados.
Any7T,20,197,Termina em %dd %dh
Any7T,20,198,Termina em %dh %dmin
Any7T,20,199,Termina em %dmin
Any7T,20,200,Temporariamente oculto
Any7T,20,201,Cálculo em andamento
Any7T,20,202,Baixar dados de gráficos?
Any7T,20,203,"Quando estiver ligado, certas configurações de partida serão desativadas."
Any7T,20,204,Você pode Votar uma vez por dia.
Any7T,20,205,Você pode Votar somente uma vez durante o período do evento.
Any7T,20,206,Votou em %s
Any7T,20,207,Você pode Votar uma vez por dia. Volte amanhã para Votar e ganhar os Prêmios.
Any7T,20,208,Obrigado por votar.
Any7T,20,209,Você pode ganhar Prêmios por cada vez que Votar.
Any7T,20,210,Lembre-se de Votar para ganhar Prêmios.
Any7T,20,211,Dê um chute (lc) quando estiver na frente do gol. Não exagere na Barra de força para que o chute não suba demais.
Any7T,20,212,Dê um chute quando estiver na frente do gol. Não exagere na Barra de força para que o chute não suba demais.
Any7T,20,213,"Driblar lentamente permite um melhor controle da bola, o que é melhor para manter a posse em espaços pequenos. Acelerar com a bola permite driblar com velocidade, o que é bom para correr em espaços abertos."
Any7T,20,214,Controle o ritmo do jogo usando passes rasteiros (lb) para colocar a bola nos pés dos companheiros. A barra do passe afeta a força do passe.
Any7T,20,215,Controle o ritmo do jogo usando passes rasteiros para colocar a bola nos pés dos companheiros. A barra do passe afeta a força do passe.
Any7T,20,216,Use passes em profundidade (ld) para passar para companheiros que estão com espaço na frente. Esses passes podem lançar ataques rápidos ou armar jogadas de gol.
Any7T,20,217,Use passes em profundidade para passar para companheiros que estão com espaço na frente. Esses passes podem lançar ataques rápidos ou armar jogadas de gol.
Any7T,20,218,"Use passes pelo alto (la) para mandar bolas aéreas para companheiros distantes ou para cruzar pelas laterais. A qualidade do passe é afetada pelo equilíbrio do passador, portanto, preste atenção no posicionamento do corpo quando passar."
Any7T,20,219,"Use passes pelo alto para mandar bolas aéreas para companheiros distantes ou para cruzar pelas laterais. A qualidade do passe é afetada pelo equilíbrio do passador, portanto, preste atenção no posicionamento do corpo quando passar."
Any7T,20,220,"Este estilo de controle não exige precisão nos comandos direcionais ou comandos com botões.
As ações dos jogadores são determinadas de acordo com as situações em que os comandos são dados para que você possa curtir as partidas sem comandos complicados.
Altere esta opção em [Extras] > [Configurações do jogo] > [Controle] > [Configurações] > [Configurações detalhadas]."
Any7T,20,222,A resistência dos jogadores cai com o tempo. Isso impede que eles tenham o melhor desempenho e deixa o time em desvantagem. Você pode conferir os níveis de resistência no Plano de jogo. Faça substituições em momentos oportunos no segundo tempo para controlar a perda de resistência e conseguir uma vantagem no final da partida.
Any7T,20,223,"Se não tiver certeza de quando e quem substituir, consiga ajuda configurando suas opções de substituições em [Plano de jogo] > [Time] > [Apoio automático de partida] > [Substituições]. As substituições são ações importantes que têm impacto no resultado das partidas, portanto, tente sempre encontrar as melhores opções."
Any7T,20,224,"É possível bloquear chutes, desarmar adversários e ampliar as opções defensivas com o bom uso do Carrinho. No entanto, é bom ter em mente o risco de cometer uma falta. Errar a bola e acertar as pernas do adversário pode render um cartão amarelo ou vermelho. Treine muito para aprender o timing dos carrinhos."
Any7T,20,225,"O melhor momento de pressionar um atacante é quando ele tiver poucas ou nenhuma opção de passe. Isso dá uma boa chance de recuperar a bola, desde que ele não consiga driblar você. Por outro lado, se você tentar pressionar um jogador que tem muitas opções de passe, o time adversário vai poder explorar o espaço que você abriu."
Any7T,20,226,"Em certas situações, as partidas podem durar mais tempo do que os acréscimos exibidos na tela."
Any7T,20,227,"Às vezes, um jogador lesionado receberá tratamento fora do campo enquanto a jogada continua. Isso quer dizer que o time ficará com um jogador a menos. Seja rápido para fazer a substituição."
Any7T,20,228,Cada técnico é bom em certos estilos de jogo do time. Tente usar um Estilo de jogo do time em que o técnico tenha pontuação de 70 ou mais. Acesse [Plano de jogo] > [Táticas] > [Alterar técnico] para ver os estilos de jogo do técnico.
Any7T,20,229,Cada técnico é bom em certos estilos de jogo do time. Tente usar um Estilo de jogo do time em que o técnico tenha pontuação de 70 ou mais. Acesse [Plano de jogo] > [Técnico] para ver os estilos de jogo do seu técnico.
Any7T,20,230,Um Estilo de jogo do time define a estratégia geral e as táticas do seu time. Use um Estilo de jogo do time que maximize as habilidades específicas do seu técnico e dos seus jogadores. Acesse [Plano de jogo] > [Táticas] > [Estilo de jogo do time] para alterar o Estilo de jogo do time.
