id,nome_en,nome_jp,nome_cn,no_dt200,no_dt870
8490434,Jules Aubin,ジュール アンリ オーバン,朱尔-亨利·奥班,false,true
8490460,Joseph Ayton,ジョセフ エイトン,约瑟夫·艾顿,false,true
8490497,Rufus Kumpel,ルーファス カンペル,鲁弗斯·库姆佩尔,true,true
8490502,Oscar Rimonte,オスカル リモンテ,奥斯卡·里蒙特,false,true
8490506,Roldan Vales,ロルダン バレス,罗尔丹·巴莱斯,true,true
8490507,J.L.d. Mirabeau,ジャン リュック ド ミラボー,让-吕克·德米拉博,true,true
8490521,Lolo Corretja,ロロ コレチャ,洛洛·科雷特加,false,true
8490522,Lolo Terra,ロロ テラ,洛洛·特拉,false,true
8490539,Johann Knudsen,ヨハン クヌドセン,约翰·克努森,false,true
8490542,Casimir Saldiez,カシミーロ サルディエス,卡西米罗·萨尔迭斯,true,true
8490547,Hristo Lonati,フリスト ロナーティ,赫里斯托·洛纳蒂,true,true
8490558,Wassilij Kockel,ヴァシリー コッケル,瓦西利·科赫尔,false,true
8490560,Leone Gianella,レオーネ ジアネッラ,莱昂内·贾内拉,false,true
8490565,Luis P. Nozal,ルイス ペレス ノサル,路易斯-佩莱斯·诺萨尔,false,true
8490571,J. Monsarvache,ホセ エミリオ モンサルバチェ,何塞-艾米略·蒙萨尔瓦舍,true,true
8490573,Domingo Coixet,ドミンゴ コイシェ,多明戈·科伊夏,false,true
8490575,Emil Buzzegoli,エミーリオ ブッツェゴーリ,埃米利奥·布泽戈利,true,true
8490588,Octavio Loite,オクタビオ ロイテ,奥克塔维奥·洛伊特,true,true
8490591,Oswell Hambro,オズウェル ハンブロ,奥斯韦尔·汉布罗,true,true
8490604,Gas Odriozola,ガスパール オドリオソラ,加斯帕尔·奥德里奥索拉,true,true
8490606,Mikel Puigcorbe,ミケル プイグコルベ,迈克尔·普伊格科尔维,false,true
8490614,Galo Aranaz,ガロ アラナス,加洛·阿拉纳斯,true,true
8490618,Ionna Aleksic,イオンナ アレクシッチ,约恩纳·阿列克西奇,false,true
8490627,Agostinho G.,アゴスティーニョ ガリバウジ,阿戈什蒂纽·加里巴尔迪,true,true
8490668,Santos Manen,サントス マネン,桑托斯·曼恩,true,true
8490693,Nicolas Febel,ニコラス フェーベル,尼古拉斯·费贝尔,false,true
8490702,Ray Lonsdale,レイモン ロンズデール,雷蒙·朗斯代尔,true,true
8490708,Kobus Veenstra,コブス フェーンストラ,科布斯·费恩斯特拉,false,true
8490712,Egoitz Manen,エゴイツ マネン,埃戈伊茨·曼恩,true,true
8490793,Jamale Loit,ジャマル ロア,雅马尔·洛伊特,true,true
8490799,Quincey Deller,クインシー デラー,昆西·德勒,true,true
8490818,Michael Dullin,ミッシェル デュラン,米夏埃尔·迪兰,false,true
8490835,Alef Goios,アレフィ ゴイオス,阿莱夫·戈约斯,false,true
8490843,Rafael Chapi,ラファエル チャピ,拉斐尔·查皮,true,true
8490845,Sven Roters,スヴェン ロータース,斯文·罗特斯,true,true
8490856,P. Napolitano,プリモ ナポリターノ,普里莫·纳波利塔诺,false,true
8490866,Paul Rasch,パウル ラス,保罗·拉施,false,true
8490868,Simon Pantoja,シモン パントーハ,西蒙·潘托哈,true,true
8490872,Regino Ojea,レジーノ オヘア,雷西诺·奥赫亚,true,true
8490892,Marc de Cabezon,マルク デ カベソン,马克·德卡维松,true,true
8490950,E. Trintignant,エルネスト トランティニャン,埃内斯特·特兰蒂尼昂,false,true
8490957,Isidoro Bollain,イシドロ ボリャン,伊西多罗·博利安,false,true
8490969,Bruce Noble,ブルース ノーブル,布鲁斯·诺布尔,false,true
8490971,Fermin Cañas,フェルミン カニャス,费尔明·卡纳斯,false,true
8491014,Miguel Cabañas,ミゲル カバーニャス,米格尔·卡巴纳斯,true,true
8491018,Bert Frappier,ベルトラン フラピエール,贝特朗·弗拉皮耶,false,true
8491019,Ivo Herrando,イボ エランド,伊沃·埃尔兰多,false,true
8491026,Arnold Ling,アーノル リング,阿诺尔德·林,true,true
8491029,Griffith Barton,グリフィス バートン,格里菲斯·巴顿,true,true
8491030,G. Kohlmann,ゴットヘルフ コールマン,戈特黑尔夫·科尔曼,false,true
8491033,Arno Flender,アルノー フレンダー,阿尔诺·弗伦德尔,true,true
8491034,Zoltan Fontaine,ゾルタン フォンテーン,佐尔坦·方丹,false,true
8491039,Louis Watteau,ルイ ニコラ ヴァトー,路易-尼古拉·瓦托,true,true
8491055,Georgemy Lenho,ジョルジェミ レーニョ,乔治米·莱诺,true,true
8491089,Hilary Whittock,ヒラリー ウィトック,希拉里·惠特克,true,true
8491094,Oscar Reveiro,オスカル レヴェイロ,奥斯卡·雷韦罗,false,true
8491095,Ham Maudslay,ハム モーズレイ,哈姆·莫兹利,true,true
8491105,I. Edgecumbe,イスカリオット エッジカンブ,伊斯卡略特·埃奇库姆,true,true
8491106,Tiff Byers,ティフ バイヤーズ,蒂夫·拜尔斯,true,true
8491132,Man Seunghun,マン スンフン,万承勋,true,true
8491140,Newton Maia,ネウトン マイア,牛顿·马亚,true,true
8491149,Cheval Fourcade,シュヴァリエ フールカデ,舍瓦利耶·富尔卡德,true,true
8491151,Damia Granero,ダミア グラネロ,达米亚·格拉内罗,true,true
8491200,Ivan Coates,イヴァン コーツ,伊万·科茨,true,true
8491204,Carl Sandtler,カール ハインツ サンドラー,卡尔-海因茨·桑德特勒,true,true
8491212,Zeheb Yalçın,ゼヘブ ヤルチュン,泽赫布·亚尔钦,false,true
8491218,Nestor Omus,ネストール オムス,内斯托尔·奥姆斯,false,true
8491221,Celedonio Triay,セレドニオ トリアイ,塞莱多尼奥·特里埃,false,true
8491229,Lambert Flamand,ランベール フラマン,朗贝尔·弗拉芒,true,true
8491235,Lam Brambilla,ランベルト ブランビッラ,兰贝托·布兰比拉,false,true
8491245,Denny Albertz,ダニー アルベルツ,丹尼·阿尔贝茨,false,true
8491246,Alex Clavero,アレックス クラベーロ,亚历克斯·克拉维罗,true,true
8491247,Ignazio Scacchi,イグナツィオ スカッキ,伊尼亚齐奥·斯卡基,true,true
8491259,Alfonso Errando,アルフォンソ エランド,阿方索·埃兰多,true,true
8491262,Benjamin Streit,ベンヤミン シュトライト,本亚明·施特赖特,true,true
8491273,Guido Romana,グウィード ロマナ,吉多·罗马纳,false,true
8491276,Theodore Fry,セオドア フライ,西奥多·弗赖伊,true,true
8491297,Julian Siodmak,ユリアーン シオドマク,尤利安·西奥德马克,false,true
8491306,Madoc Alling,マドック アリング,马多克·阿林,false,true
8491307,Carthy Bennett,カーシー ベネット,卡锡·本内特,true,true
8491309,Gad Dryden,ガッド ドライデン,加德·德赖登,true,true
8491310,Gene Atherton,ジーン アサートン,吉恩·阿瑟顿,true,true
8491316,Boniface Horry,ボニフェース ホリー,博尼费斯·霍里,true,true
8491324,Ciaran Sadler,キアラン サドラー,夏兰·萨德勒,true,true
8491325,Gene Longfellow,ジーン ロングフェロー,吉恩·朗费罗,true,true
8491346,Tommy Liaño,トミー リアニョ,托米·利亚诺,false,true
8491347,Mauro Rois,マウロ ロイス,毛罗·罗伊斯,true,true
8491349,Jon Santana,ホン サンタナ,霍恩·桑塔纳,true,true
8491355,Albin Oconnell,アルヴィン オコネル,阿尔宾·奥康奈尔,true,true
8491375,J. Veenstra,ユリアーン フェーンストラ,于里安·费恩斯特拉,true,true
8491382,Ivanoe Bassis,イヴァノエ バッシス,伊瓦诺埃·巴西斯,true,true
8491386,Jover Canabal,ホベル カナバル,霍瓦·卡纳哈尔,false,true
8491391,Kurt Schieppati,クルト スキエパッティ,库尔特·斯基耶帕蒂,false,true
8491394,Adolf Cote,アドルフ レオポル コート,阿道夫-莱奥波德·科特,false,true
8491398,Dani Bragaglia,ダニーロ ブラガリア,达尼洛·布拉加利亚,true,true
8491403,Teodoro Gavalda,テオドロ ガバルダ,特奥多罗·加瓦尔达,false,true
8491410,Daniel Lavernia,ダニエル ラベルニア,丹尼尔·拉维尔尼亚,false,true
8491436,Eric Laxstroem,エリック ラクストレーム,埃里克·拉克斯特伦,true,true
8491440,Ivo de Escobedo,イボ デ エスコベド,伊沃·德埃斯科韦多,true,true
8491463,Fran Lesaka,フラン レサカ,弗兰·莱萨卡,false,true
8491466,Gualt Rinieri,グァルティエーロ リニエーリ,瓜尔蒂耶罗·里涅里,false,true
8491468,Olaf Routledge,オーラフ ルートレッジ,奥拉夫·劳特利奇,true,true
8491513,Michel Encina,ミチェル エンシーナ,米歇尔·恩西纳,true,true
8491523,Roddy Franklin,ロディ フランクリン,罗迪·富兰克林,true,true
8491553,Lars Achenbach,ラルス アッヘンバッハ,拉尔斯·阿亨巴赫,true,true
8491554,Ivo Culebras,イボ クレブラス,伊沃·库莱布拉斯,true,true
8491572,Marius Varlet,マリユス ヴァレ,马里于斯·瓦尔莱,false,true
8491573,Enric Loite,エンリク ロイテ,恩里克·洛伊特,true,true
8491576,Jesse Spice,ジェシー スパイス,杰西·斯派斯,true,true
8491580,Michael Barbier,ミッシェル バルビエ,米歇尔·巴尔比耶,true,true
8491591,Eduard Abril,エドゥアルド アブリル,爱德华·阿夫里尔,false,true
8491596,Patrice Flon,パトリス フロン,帕特里斯·弗隆,true,true
8491597,Emiliano Blanco,エミリアーノ ブランコ,艾米利亚诺·布兰科,true,true
8491609,Lew Coogan,リュー クーガン,卢·库根,true,true
8491617,Martin Sauri,マルティン サウリ,马丁·绍里,true,true
8491641,Wil de Morgan,ウィルフリッド ド モルガン,威尔弗里德·德摩根,true,true
8491672,Erik Cooke,エリク クック,埃里克·库克,true,true
8491693,Ayoze Pueyo,アヨセ プエヨ,阿约塞·普埃奥,true,true
8491696,Hugo Ascaride,ユーゴ アスカリド,雨果·阿斯卡里德,true,true
8491699,Devisser Bos,デフィセル ボス,德菲塞尔·博斯,true,true
8491724,Iain Harries,イアン ハリーズ,伊恩·哈里斯,false,true
8491725,Ott Kristiansen,オト クリスティアンセン,奥托·克里斯蒂安森,true,true
8491728,Donato Battiato,ドナート バッティアート,多纳托·巴蒂亚托,true,true
8491733,Valentin Giner,バレンティン ヒネル,巴伦廷·希内尔,true,true
8491734,Mario Helguera,マリオ エルゲラ,马里奥·埃尔格拉,true,true
8491736,Adrian Hillman,アドリアン イルマン,阿德里安·伊尔曼,true,true
8491738,Chode Zubori,ショデルロア ジュボリ,绍代洛·齐博里,true,true
8491748,Cosme Donostia,コスメ ドノスティーア,科斯梅·多诺斯蒂亚,true,true
8491754,Alfonso Flores,アルフォンソ フローレス,阿方索·弗洛雷斯,false,true
8491760,Algie Haig,アルジー ヘイグ,阿尔吉·黑格,false,true
8491763,Oleguer Lopo,オレゲール ロポ,奥莱格尔·洛波,false,true
8491765,Vince Ainsworth,ヴィンス エインズワース,文斯·安斯沃思,true,true
8491793,Jason Selwyn,ジェイソン セルウィン,杰森·塞尔温,true,true
8491796,Hernan Antia,エルナン アンティア,埃尔南·安蒂亚,true,true
8491815,Damiano Rocca,ダミアーノ ロッカ,达米亚诺·罗卡,false,true
8491825,Louis Holgado,ルイ アルベール オルガド,路易-阿尔贝·奥尔加多,true,true
8491826,Ricardo Liaño,リカルド リアニョ,里卡多·利亚诺,true,true
8491835,Steen Lassen,ステーン ラッセン,斯滕·拉森,false,true
8491840,Detlev Bittner,デトレフ ビットナー,德特勒夫·比特纳,true,true
8491848,Anat Spiesser,アナトール スピエセル,阿纳托尔·斯皮埃塞尔,true,true
8491850,Nichol Teather,ニコル シアター,尼科尔·蒂瑟,true,true
8491852,Kevin Balzola,ケビン バルソラ,凯文·巴尔索拉,false,true
8491860,Hassan Shakeel,ハサン シャキール,哈桑·沙基尔,false,true
8491885,Serge Carcani,セルジュ カルカーニ,塞尔吉·卡尔卡尼,false,true
8491893,Stephan Vanzina,ステファン ヴァンツィーナ,斯特凡·万齐纳,false,true
8491900,Michel de Blas,ミチェル デ ブラス,米歇尔·德布拉斯,true,true
8491907,Boris Amaya,ボリス アマージャ,鲍里斯·阿马亚,true,true
8491933,Jose Romay,ホセ ロメイ,何塞·罗迈,true,true
8491935,Sean Roxburgh,ショーン ロクスバラ,肖恩·罗克斯伯勒,true,true
8491941,Ulbain Kouchner,ユルバン クシュネル,于尔班·库什内,false,true
8491950,Cosimo Tritto,コージモ トリット,科西莫·特里托,true,true
8491954,Tonino Scali,トニーノ スカリ,托尼诺·斯卡利,true,true
8491978,Denival Lima,デニヴァウ リマ,德尼瓦尔·利马,true,true
8491998,Edmond Morelli,エジモンド モレッリ,埃德蒙德·莫雷利,true,true
8492005,Dae Yunu,テ ユヌ,大润宇,false,true
8492014,Laz Tillotson,ラザレス ティロトソン,拉扎勒斯·蒂洛森,true,true
8492019,Cristo Enguiz,クリスト エンギス,克里斯托·恩吉斯,true,true
8492025,Chode Lacomblez,ショデルロア ラコンブレ,绍代洛·拉孔布莱,true,true
8492035,On Yeonggyo,オン ヨンギョ,温永乔,true,true
8492036,Eom Seokho,オム ソクホ,严硕浩,true,true
8492042,Oriol Galindo,オリオール ガリンド,奥里奥尔·加林多,true,true
8492043,Esteban Padin,エステバン パディン,埃斯特万·帕丁,true,true
8492051,Siever Olney,シーヴァー オルニー,西韦尔·奥尔尼,true,true
8492052,Otmar Ulbricht,オトマール ウルブリヒト,奥特马尔·乌布利希,true,true
8492053,Julian Randall,フリアン ランドール,胡利安·兰德利,true,true
8492058,Niels Ancher,ニールス アンケル,尼尔斯·安克,true,true
8492070,Henri Joubert,アンリ ルイ ジュベール,亨利-路易·茹贝尔,true,true
8492099,Pablo Antuno,パブロ アントゥーノ,帕勃罗·安图诺,true,true
8492103,Gene Milan,ヘネ ミラン,赫内·米兰,true,true
8492124,Benito Monteiro,ベニート モンティロ,贝尼托·蒙泰罗,true,true
8492125,Arsè Mouglalis,アルセーヌ ムグラリス,阿尔塞纳·穆格拉利,true,true
8492127,J. Halliwell,ジェレマイア ハリウェル,杰里迈亚·哈利韦尔,true,true
8492137,Intosh Bentley,イントッシュ ベントレー,英托什·本特利,true,true
8492144,Stevie Griffith,スティーヴィー グリフィス,史蒂维·格里菲思,true,true
8492145,Liam Oldham,リアム オールダム,利亚姆·奥尔德姆,false,true
8492152,Xavier Vert,シャビエル ベルト,夏维尔·贝尔特,true,true
8492159,Carlos Urbano,カルロス ウルバーノ,卡洛斯·乌尔瓦诺,false,true
8492170,Rory Girtin,ロリー ガーティン,罗里·格廷,true,true
8492174,Amilcare Doga,アミルカーレ ドガ,阿米尔卡雷·多加,false,true
8492184,Levin Riseley,レヴィン リズレイ,莱文·赖斯利,true,true
8492190,Alfredo Filho,アウフレド フィーリョ,阿尔弗雷多·菲利奥,false,true
8492191,Ernest Lipietz,エルネスト リピエッツ,埃内斯特·利皮耶茨,true,true
8492202,Ot Verhoeven,オト フェルフッフェン,奥特·费尔赫芬,true,true
8492205,David Scheibe,ダビド シャイベ,戴维·沙伊贝,true,true
8492209,Juriaan Verbeek,ユリアーン フェルベーク,于里安·费尔贝克,true,true
8492210,Nicolo Taddei,ニコロ タッデイ,尼科洛·塔代伊,true,true
8492211,Dag Ruthenfranz,ダグマル ルーテンフランツ,达格玛·鲁滕弗兰茨,true,true
8492225,Zat Savage,ザット サヴェージ,扎特·萨维奇,true,true
8492228,Edmond Gourvest,エドモン ゴーベス,埃德蒙·古韦,true,true
8492236,Arnold Sparre,アーノル スパレ,阿诺尔德·斯帕雷,true,true
8492245,Mikel Colsa,ミケル コルサ,迈克尔·科尔萨,true,true
8492270,Keith Rowling,キース ローリング,基思·罗林,true,true
8492271,Ged Broadbent,ジェド ブロードベント,杰德·布罗德本特,true,true
8492274,Alvin Delius,アルヴィン ディーリアス,阿尔文·德利厄斯,false,true
8492283,Boris Olive,ボリス オリーブ,鲍里斯·奥利弗,true,true
8492284,Vigor Bolognini,ヴィゴール ボロニーニ,维戈尔·博洛尼尼,true,true
8492290,Bart Mormeck,バルテレミー モルメック,巴泰尔米·莫梅克,true,true
8492309,Everaldo Raposo,エヴェラウド ハポーゾ,埃维拉尔多·拉波索,false,true
8492316,Elis Bellow,エリス ベロー,伊利斯·贝洛,true,true
8492330,Pung Cheolgyu,プン チョルギュ,冯澈奎,true,true
8492334,P. Martelli,ピエリック マルテリ,皮埃里克·马尔泰利,false,true
8492336,Bing Namsu,ピン ナムス,冰南寿,true,true
8492347,Georg Holst,ゲーオウ ホルスト,格奥尔·霍尔斯特,true,true
8492367,Fonsi Nagore,フォンシ ナゴーレ,丰西·纳戈雷,false,true
8492369,Siméon Berges,シメオン ベルジェ,西梅翁·贝热斯,false,true
8492373,Ozias Whitlow,オージアス ウィットロウ,奥扎厄斯·惠特洛,true,true
8492374,Glédson Brígido,グレジソン ブリージド,格莱德森·布里吉多,false,true
8492383,G. Beaumesnil,ジェルマン ボーメスニル,热尔梅纳·博梅斯尼,true,true
8492386,Geum Harong,クム ハリョン,锦何泷,true,true
8492388,Jarabe Rogel,ハラベ ロヘル,哈拉贝·罗赫尔,true,true
8492389,Juanjo Benito,ファンホ ベニト,胡安霍·贝尼托,true,true
8492390,Jorge Pitaruga,ホルヘ ピタルーガ,霍尔赫·皮塔卢加,false,true
8492398,William Acland,ウィリアム アクランド,威廉·阿克兰,false,true
8492400,Egide Schlesser,エジット シュレッサー,埃吉德·施勒塞尔,true,true
8492401,Jose Ivan Alaña,ホセ イバン アラーニャ,何塞-伊万·阿拉纳,true,true
8492403,Florens Bosman,フロレンス ボスマン,弗洛伦斯·博斯曼,false,true
8492410,Oswaldo Camara,オズバルド カマラ,奥斯瓦尔多·卡马拉,true,true
8492411,Halil Martić,ハリル マルティッチ,哈利勒·马尔蒂奇,true,true
8492413,Armando Buendia,アルマンド ブエンディア,阿曼多·布恩迪亚,false,true
8492423,Doros Rebocho,ドロス ヘボショ,多罗斯·雷博乔,true,true
8492426,Lau Peters,ラウ ペテルス,劳·彼得斯,false,true
8492428,Ivan Torrentes,イバン トレンテス,伊万·托伦特斯,false,true
8492437,Miguel Obrados,ミゲル オブラドス,米格尔·奥夫拉多斯,true,true
8492445,Hopkin Lloyd,ホプキン ロイド,霍普金·劳埃德,true,true
8492446,Jose Amathieu,ジョゼ アマテュー,若泽·阿马蒂厄,true,true
8492447,Roman Bonissel,ロマン ボニセル,罗曼·博尼塞尔,false,true
8492461,Omero Natale,オメロ ナタール,奥梅罗·纳塔莱,false,true
8492462,Cosme Loiola,コスメ ロイオラ,科斯梅·洛伊奥拉,true,true
8492463,Kuno Preub,クーノ プロイブ,库诺·普罗伊布,false,true
8492464,Geofrroy Bost,ジェフロワ ボスト,热弗鲁瓦·博斯特,true,true
8492470,Justin Honegger,ジュスタン オネゲル,朱斯坦·奥内热,false,true
8492472,Henry Woolf,ヘンリー ウルフ,亨利·伍尔夫,true,true
8492481,Yorgo Marchais,ヨルゴ マルシェ,尤戈·马歇,true,true
8492508,Youri Tarzieff,ユーリ テルジェフ,尤里·塔吉耶夫,true,true
8492512,Dries de Groot,ドリース デ フロート,德里斯·德赫罗特,true,true
8492521,Herbert Clewing,ヘルベルト クレヴィング,赫伯特·克勒温,false,true
8492524,Sylvestre Arron,シルヴェストル アーロン,西尔韦斯特·阿龙,true,true
8492527,Guust van Doorn,フースト ファン ドールン,古斯特·范多恩,true,true
8492530,Mariano Brey,マリアーノ ブレイ,马里亚诺·布莱伊,false,true
8492532,Gert Bakker,ヘルト バッケル,赫特·巴克,true,true
8492548,Eliot Weston,エリオット ウェストン,埃利奥特·韦斯顿,true,true
8492550,Manuel Bar,マニュエル バール,曼努埃尔·巴尔,true,true
8492551,Sian Gemmill,シアン ゲミル,沙恩·格米尔,false,true
8492552,Leo Colonnello,レオ コロンネッロ,莱奥·科隆内洛,false,true
8492554,Walter Renehan,ウォルター レネハン,沃尔特·雷内汉,true,true
8492555,Paul Asmussen,パウル アスムッセン,保罗·阿斯穆森,true,true
8492556,Rene Thomsen,レネ トムゼン,勒内·汤姆森,false,true
8492558,Tommaso Ficino,トンマーゾ フィチーノ,托马索·菲奇诺,false,true
8492560,Lucio Cajal,ルシオ カハール,卢西奥·卡哈尔,true,true
8492562,Battiato Segni,バッティアート セーニ,巴蒂亚托·塞尼,true,true
8492565,Rafita Espeso,ラフィタ エスペソ,拉菲塔·埃斯佩索,true,true
8492580,Jamale Leclair,ジャマル ルクレール,雅马尔·勒克莱尔,false,true
8492581,A. Lombardi,アントニオ ロンバルジ,安东尼奥·隆巴尔迪,true,true
8492582,Isidore Dalle,イシドール ダル,伊西多尔·达勒,false,true
8492583,Rasmus Berg,ラスムス ベア,拉斯穆斯·贝尔,true,true
8492584,Dionisio Riesgo,ディオニシオ リエスゴ,迪奥尼西奥·列斯戈,true,true
8492586,Juan Alkorta,ファン アルコルタ,胡安·阿尔科塔,false,true
8492588,Pung Raewon,プン レウォン,冯来远,false,true
8492590,Eneko Saurin,エネコ サウリン,埃内科·绍林,true,true
8492593,Woo Hyecheon,ウ ヘチョン,于惠金,false,true
8492598,Willy Tarnat,ヴィリー タルナト,维利·塔纳特,false,true
8492619,Garikoitz Viñas,ガリコイツ ビーニャス,加里科伊茨·比尼亚斯,false,true
8492620,Carsten Freund,カルステン フロイント,卡斯滕·弗罗因德,true,true
8492625,Mino Pareto,ミーノ パレート,米诺·帕雷托,false,true
8492630,Didac Moso,ディダック モソ,迪达克·莫索,true,true
8492632,Theo Stout,セオ スタウト,西奥·斯托特,true,true
8492642,Nestor Vert,ネストール ベルト,内斯托尔·贝尔特,false,true
8492643,Alemão Poletto,アレモン ポレット,阿莱毛·波莱托,true,true
8492644,Otto Axelsson,オットー アクセルソン,奥托·阿克塞尔松,true,true
8492645,Fabian Herrando,ファビアン エランド,法维安·埃尔兰多,true,true
8492657,Rémy Jullian,レミー ジュリアン,雷米·朱利安,false,true
8492658,Juanjo Pindado,ファンホ ピンタード,胡安霍·平达多,true,true
8492659,Florian Ricœur,フロリアン リクール,弗洛里安·里克尔,true,true
8492662,Niclas Edwall,ニクラス エドヴァール,尼克拉斯·埃德瓦尔,false,true
8492663,Justin Harley,ジャスティン ハーリー,贾斯廷·哈利,true,true
8492664,Hywel Renehan,フーエル レネハン,海韦尔·雷内汉,true,true
8492673,Heath Rumbelow,ヒース ランベロウ,希斯·朗比洛,true,true
8492674,Jeronimo Mas,ヘロニモ マス,赫罗尼莫·马斯,true,true
8492678,Welton Piage,ウェウトン ピアージ,韦尔东·皮亚热,true,true
8492679,Santi de Landa,サンティ デ ランダ,桑蒂·德兰达,false,true
8492680,Pyo Gwijae,ピョ グィジェ,表归才,true,true
8492681,Geerten Boer,ヘールテン ブール,海尔滕·博埃尔,true,true
8492682,Gi Hobong,キ ホボン,奇浩峰,true,true
8492689,Amadeo Espino,アマデオ エスピーノ,阿马德奥·埃斯皮诺,true,true
8492692,Rafael Chavarri,ラファエル チャバリ,拉斐尔·查瓦里,false,true
8492695,Manuel Chacon,マヌエル チャコン,曼努埃尔·查康,false,true
8492697,Peter Virchow,ペーター フィルヒョー,彼得·菲尔绍,true,true
8492701,Michael Villa,ミハエル ヴィッラ,米夏埃尔·维拉,true,true
8492702,Peter Labey,ピーター ラベイ,彼得·拉贝,false,true
8492703,Camille Vernon,カミーユ ヴェルノン,卡米耶·韦尔农,true,true
8492707,Eamonn Gemili,イーモン ジェミリ,埃蒙·杰米利,true,true
8492709,Karl Budgett,カール バジェット,卡尔·巴吉特,true,true
8492710,Klarysa Pavičić,クラリサ パヴィチッチ,克拉里萨·帕维契奇,true,true
8492711,Ismael Novo,イスマエル ノボ,伊斯梅尔·诺沃,false,true
8492714,Gaël Poitiers,ガエル ポワティエ,盖尔·普瓦捷,false,true
8492716,Felip Valbuena,フェリプ バルブエナ,费利普·巴尔武埃纳,false,true
8492723,Barney Effinger,バーニー エフィンジャー,巴尼·埃芬格,true,true
8492724,Achero Chema,アチェロ チェマ,阿奇罗·切马,true,true
8492725,Santo Gelsini,サント ジェルシーニ,尚托·杰尔西尼,true,true
8492726,Cristo Boia,クリスト ボイーア,克里斯托·博伊亚,false,true
8492728,Julen Saurin,フレン サウリン,胡伦·绍林,false,true
8492730,Lars Bartels,ラルス バルテルス,拉尔斯·巴特尔斯,false,true
8492731,Dani Larraz,ダニ ララツ,达尼·拉腊斯,false,true
8492732,Oriol Valido,オリオール バリド,奥里奥尔·巴利多,false,true
8492733,Enriquez Orbaiz,エンリーケス オルバイス,恩里克斯·奥尔贝斯,false,true
8492737,Naldinho Leite,ナウジーニョ レイチ,纳尔丁霍·莱特,true,true
8492742,Majid Nasim,マジド ナシム,马吉德·纳西姆,true,true
8492743,Asad Ghulam,アサド グラム,阿萨德·古拉姆,true,true
8492744,Saif Al Khaliq,サイフ アルハリク,赛义夫·哈利克,true,true
8492745,Adel Bakir,アデル バキル,阿德尔·贝吉尔,true,true
8492746,Jalal Hamdi,ジャラル ハムディ,贾拉勒·哈姆迪,true,true
8492752,Iker Valeron,イケル バレロン,伊克尔·巴莱龙,true,true
8492753,Gregorio Voro,グレゴリオ ボロ,格雷戈里奥·博罗,false,true
8492757,René Bazin,ルネ バザン,勒内·巴赞,true,true
8492758,Ted Royle,テッド ロイル,泰德·罗伊尔,true,true
8492760,Manager,監督,教练,false,true
8492765,Timothée Attali,ティモテ アタリ,蒂莫泰·阿塔利,true,true
8492766,Laro Belenguer,ラーロ ベレンゲル,拉罗·贝伦格尔,true,true
8492767,Santi Canonero,サンティ キャノネロ,尚蒂·卡诺内罗,true,true
8492771,Woudman Smit,ワウトマン スミット,沃特曼·斯米特,true,true
8492772,Yoann Goubert,ヨアン グベール,尤安·古贝尔,true,true
8492774,Martin Carnap,マルティン カルナップ,马丁·卡纳普,true,true
8492776,Xabi Palicio,シャビィ パリシオ,夏维·帕利西奥,false,true
8492781,Harald Orsted,ハラル エアスデス,哈拉尔·厄斯泰兹,true,true
8492783,Victor Bennion,ヴィクター ベニオン,维克托·本尼恩,true,true
8492785,Ismael Bunuel,イスマエル ブニュエル,伊斯梅尔·布努埃尔,true,true
8492786,Gaetano Bocelli,ガエターノ ボチェッリ,加埃塔诺·博切利,true,true
8492789,Knud Ancher,クヌード アンケル,克努兹·安克,true,true
8492798,Cléman Rouche,クレマン ルーシェ,克莱曼·鲁谢,false,true
8492801,Kean Oshadogan,キーン オシャドガン,基恩·奥夏多甘,false,true
8492802,Anaclet Herbain,アナクレト エルバイン,阿纳克莱·埃尔班,true,true
8492803,Asghar Hamed,アシュガル ハミド,阿什加尔·哈米德,true,true
8492804,Ghassan Sajjad,ガッサン サジャド,加桑·萨贾德,true,true
8492805,Heydar Bader,ヘイダル バデル,希达尔·巴德尔,true,true
8492806,Hesam Fadl,ヘサム ファドル,希萨姆·法德勒,true,true
8492807,Moin Nassif,モイン ナシフ,穆因·纳西夫,true,true
8492808,Hamid Uthman,ハミド ウトマン,哈米德·奥斯曼,true,true
8492809,Ghassan Fadl,ガッサン ファドル,加桑·法德勒,true,true
8492810,Felip Isasmendi,フェリプ イサスメンディ,费利普·伊萨斯门迪,false,true
8492811,Poul Smed,ポウル スメド,波尔·斯梅德,false,true
8492813,Frederik Bojsen,フレデリク ボイセン,弗雷德里克·博伊森,false,true
8492815,Vladimir Lancen,ウラジミール ランセン,弗拉迪米尔·朗桑,false,true
8492819,Ingo Hammer,インゴ ハンマー,英戈·哈默,false,true
8492821,Carles Escriva,カルレス エスクリヴァ,卡莱斯·埃斯克里瓦,false,true
8492822,Amadeus Berens,アマデウス ベーレンス,阿马多伊斯·贝伦斯,false,true
8492823,Gigi Merisi,ジジ メリージ,吉吉·梅里西,false,true
8492824,Ezio Lotti,エツィオ ロッティ,埃齐奥·洛蒂,false,true
8492825,Conrado Ascenzi,コンラード アシェンツィ,孔拉多·阿申齐,false,true
8492829,Ticky Azéma,ティッキー アゼマ,蒂奇·阿泽马,false,true
