tecnico_id,nome_en,idade,idade_valor_fisico,nacionalidade_codigo,nacionalidade_nome_pt_br,nacionalidade_sigla,afinidade_codigo,afinidade_nome_pt,afinidade_nome_confirmado,registro_coach_bin,arquivo_origem,cpk_origem,hash_coach_bin,bit_idade,largura_idade,ajuste_idade,bit_nacionalidade,largura_nacionalidade,bit_afinidade,largura_afinidade
8491095,Ham Maudslay,63,49,135,Estados Unidos,USA,0,,False,762,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491105,I. Edgecumbe,51,37,135,Estados Unidos,USA,0,,False,763,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491106,Tiff Byers,59,45,135,Estados Unidos,USA,0,,False,764,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491132,Man Seunghun,53,39,16,Coreia do Sul,KOR,0,,False,765,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491140,Newton Maia,44,30,146,Brasil,BRA,0,,False,766,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491149,Cheval Fourcade,43,29,208,França,FRA,0,,False,767,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491151,Damia Granero,45,31,236,Espanha,ESP,0,,False,768,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491200,Ivan Coates,45,31,135,Estados Unidos,USA,0,,False,769,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491204,Carl Sandtler,49,35,203,Dinamarca,DEN,0,,False,770,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491212,Zeheb Yalçın,44,30,224,Países Baixos,NED,0,,False,771,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491218,Nestor Omus,55,41,236,Espanha,ESP,0,,False,772,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491221,Celedonio Triay,44,30,236,Espanha,ESP,0,,False,773,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491229,Lambert Flamand,35,21,197,Bélgica,BEL,0,,False,774,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491235,Lam Brambilla,45,31,215,Itália,ITA,0,,False,775,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491245,Denny Albertz,37,23,210,Alemanha,GER,0,,False,776,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491246,Alex Clavero,37,23,148,Colômbia,COL,0,,False,777,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491247,Ignazio Scacchi,43,29,215,Itália,ITA,0,,False,778,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491259,Alfonso Errando,45,31,144,Argentina,ARG,0,,False,779,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491262,Benjamin Streit,43,29,238,Suíça,SUI,0,,False,780,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491273,Guido Romana,43,29,144,Argentina,ARG,0,,False,781,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491276,Theodore Fry,49,35,135,Estados Unidos,USA,0,,False,782,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491297,Julian Siodmak,45,31,210,Alemanha,GER,0,,False,783,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491306,Madoc Alling,46,32,135,Estados Unidos,USA,0,,False,784,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491307,Carthy Bennett,48,34,135,Estados Unidos,USA,0,,False,785,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491309,Gad Dryden,40,26,135,Estados Unidos,USA,0,,False,786,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491310,Gene Atherton,42,28,135,Estados Unidos,USA,0,,False,787,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491316,Boniface Horry,42,28,232,Escócia,SCO,0,,False,788,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491324,Ciaran Sadler,43,29,135,Estados Unidos,USA,0,,False,789,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491325,Gene Longfellow,35,21,135,Estados Unidos,USA,0,,False,790,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491346,Tommy Liaño,51,37,148,Colômbia,COL,0,,False,791,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491347,Mauro Rois,44,30,144,Argentina,ARG,0,,False,792,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491349,Jon Santana,46,32,144,Argentina,ARG,0,,False,793,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491355,Albin Oconnell,56,42,135,Estados Unidos,USA,0,,False,794,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491375,J. Veenstra,54,40,224,Países Baixos,NED,0,,False,795,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491382,Ivanoe Bassis,40,26,215,Itália,ITA,0,,False,796,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491386,Jover Canabal,45,31,236,Espanha,ESP,0,,False,797,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491391,Kurt Schieppati,50,36,215,Itália,ITA,0,,False,798,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491394,Adolf Cote,49,35,197,Bélgica,BEL,0,,False,799,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491398,Dani Bragaglia,53,39,215,Itália,ITA,0,,False,800,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491403,Teodoro Gavalda,60,46,148,Colômbia,COL,0,,False,801,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491410,Daniel Lavernia,45,31,144,Argentina,ARG,0,,False,802,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491436,Eric Laxstroem,33,19,237,Suécia,SWE,0,,False,803,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491440,Ivo de Escobedo,56,42,144,Argentina,ARG,0,,False,804,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491463,Fran Lesaka,45,31,144,Argentina,ARG,0,,False,805,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491466,Gualt Rinieri,53,39,215,Itália,ITA,0,,False,806,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491468,Olaf Routledge,41,27,204,Inglaterra,ENG,0,,False,807,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491513,Michel Encina,48,34,144,Argentina,ARG,0,,False,808,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491523,Roddy Franklin,52,38,204,Inglaterra,ENG,0,,False,809,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491553,Lars Achenbach,56,42,238,Suíça,SUI,0,,False,810,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491554,Ivo Culebras,46,32,236,Espanha,ESP,0,,False,811,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491572,Marius Varlet,47,33,197,Bélgica,BEL,0,,False,812,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491573,Enric Loite,64,50,144,Argentina,ARG,0,,False,813,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491576,Jesse Spice,45,31,204,Inglaterra,ENG,0,,False,814,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491580,Michael Barbier,43,29,197,Bélgica,BEL,0,,False,815,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491591,Eduard Abril,41,27,144,Argentina,ARG,0,,False,816,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491596,Patrice Flon,50,36,208,França,FRA,0,,False,817,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491597,Emiliano Blanco,43,29,148,Colômbia,COL,0,,False,818,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491609,Lew Coogan,44,30,109,Bermudas,BER,0,,False,819,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491617,Martin Sauri,54,40,124,México,MEX,0,,False,820,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491641,Wil de Morgan,42,28,204,Inglaterra,ENG,0,,False,821,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491672,Erik Cooke,42,28,215,Itália,ITA,0,,False,822,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491693,Ayoze Pueyo,37,23,148,Colômbia,COL,0,,False,823,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491696,Hugo Ascaride,39,25,197,Bélgica,BEL,0,,False,824,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491699,Devisser Bos,40,26,224,Países Baixos,NED,0,,False,825,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491724,Iain Harries,48,34,87,África do Sul,RSA,0,,False,826,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491725,Ott Kristiansen,52,38,203,Dinamarca,DEN,0,,False,827,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491728,Donato Battiato,39,25,215,Itália,ITA,0,,False,828,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491733,Valentin Giner,45,31,144,Argentina,ARG,0,,False,829,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491734,Mario Helguera,44,30,148,Colômbia,COL,0,,False,830,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491736,Adrian Hillman,58,44,208,França,FRA,0,,False,831,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491738,Chode Zubori,39,25,208,França,FRA,0,,False,832,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491748,Cosme Donostia,47,33,144,Argentina,ARG,0,,False,833,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491754,Alfonso Flores,49,35,215,Itália,ITA,0,,False,834,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491760,Algie Haig,43,29,204,Inglaterra,ENG,0,,False,835,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491763,Oleguer Lopo,42,28,236,Espanha,ESP,0,,False,836,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491765,Vince Ainsworth,48,34,135,Estados Unidos,USA,0,,False,837,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491793,Jason Selwyn,35,21,135,Estados Unidos,USA,0,,False,838,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491796,Hernan Antia,44,30,236,Espanha,ESP,0,,False,839,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491815,Damiano Rocca,36,22,215,Itália,ITA,0,,False,840,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491825,Louis Holgado,43,29,208,França,FRA,0,,False,841,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491826,Ricardo Liaño,37,23,236,Espanha,ESP,0,,False,842,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491835,Steen Lassen,47,33,203,Dinamarca,DEN,0,,False,843,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491840,Detlev Bittner,49,35,238,Suíça,SUI,0,,False,844,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491848,Anat Spiesser,48,34,83,Senegal,SEN,0,,False,845,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491850,Nichol Teather,35,21,204,Inglaterra,ENG,0,,False,846,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491852,Kevin Balzola,46,32,236,Espanha,ESP,0,,False,847,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491860,Hassan Shakeel,40,26,76,Marrocos,MAR,0,,False,848,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491885,Serge Carcani,49,35,215,Itália,ITA,0,,False,849,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491893,Stephan Vanzina,42,28,215,Itália,ITA,0,,False,850,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491900,Michel de Blas,39,25,148,Colômbia,COL,0,,False,851,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491907,Boris Amaya,44,30,144,Argentina,ARG,0,,False,852,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491933,Jose Romay,41,27,236,Espanha,ESP,0,,False,853,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491935,Sean Roxburgh,47,33,135,Estados Unidos,USA,0,,False,854,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491941,Ulbain Kouchner,51,37,208,França,FRA,0,,False,855,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491950,Cosimo Tritto,48,34,215,Itália,ITA,0,,False,856,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491954,Tonino Scali,41,27,215,Itália,ITA,0,,False,857,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491978,Denival Lima,48,34,146,Brasil,BRA,0,,False,858,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8491998,Edmond Morelli,45,31,228,Portugal,POR,0,,False,859,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492005,Dae Yunu,50,36,16,Coreia do Sul,KOR,0,,False,860,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492014,Laz Tillotson,53,39,204,Inglaterra,ENG,0,,False,861,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492019,Cristo Enguiz,50,36,152,Uruguai,URU,0,,False,862,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492025,Chode Lacomblez,48,34,197,Bélgica,BEL,0,,False,863,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492035,On Yeonggyo,56,42,16,Coreia do Sul,KOR,0,,False,864,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492036,Eom Seokho,52,38,16,Coreia do Sul,KOR,0,,False,865,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492042,Oriol Galindo,43,29,236,Espanha,ESP,0,,False,866,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492043,Esteban Padin,38,24,148,Colômbia,COL,0,,False,867,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492051,Siever Olney,49,35,204,Inglaterra,ENG,0,,False,868,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492052,Otmar Ulbricht,49,35,210,Alemanha,GER,0,,False,869,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492053,Julian Randall,49,35,236,Espanha,ESP,0,,False,870,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492058,Niels Ancher,42,28,203,Dinamarca,DEN,0,,False,871,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492070,Henri Joubert,46,32,208,França,FRA,0,,False,872,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492099,Pablo Antuno,56,42,144,Argentina,ARG,0,,False,873,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492103,Gene Milan,51,37,144,Argentina,ARG,0,,False,874,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492124,Benito Monteiro,37,23,236,Espanha,ESP,0,,False,875,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492125,Arsè Mouglalis,47,33,208,França,FRA,0,,False,876,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492127,J. Halliwell,43,29,166,Nova Zelândia,NZL,0,,False,877,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492137,Intosh Bentley,34,20,135,Estados Unidos,USA,0,,False,878,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492144,Stevie Griffith,51,37,204,Inglaterra,ENG,0,,False,879,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492145,Liam Oldham,33,19,241,País de Gales,WAL,0,,False,880,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492152,Xavier Vert,31,17,236,Espanha,ESP,0,,False,881,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492159,Carlos Urbano,45,31,144,Argentina,ARG,0,,False,882,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492170,Rory Girtin,39,25,204,Inglaterra,ENG,0,,False,883,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492174,Amilcare Doga,57,43,215,Itália,ITA,0,,False,884,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492184,Levin Riseley,43,29,135,Estados Unidos,USA,0,,False,885,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
8492190,Alfredo Filho,43,29,228,Portugal,POR,0,,False,886,Coach.bin,dt870_console_win.cpk,092a07c62d1df0f19da6ad0e4e1252de07e5e1df8e9090760734829044c0d42a,231,7,14,170,8,187,3
