card_id,tipo,overall,roda_motor,nome,posicao,slot_ofensivo_id,slot_ofensivo_confirmado,slot_defensivo_id,slot_defensivo_confirmado,pe,altura,peso,idade,nacionalidade,pe_ruim_uso,pe_ruim_precisao,resistencia_lesao,forma,impeto_s1,impeto_s2_cond,vaga_s1,vaga_s2,box,atributos,habilidades,aptidoes,estilos_ia,corpo
8537214,colecionavel,74,true,Henri Georges Lulli,CB,0,true,9,true,Direito,185,82,31,Comoros,2,1,Média,1,,,false,false,,"[53,58,58,60,57,62,51,68,55,58,72,70,76,72,40,40,40,40,40,66,62,65,68,74,55,78]","[""Sliding Tackle"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Long Ball Expert""]","[185,7,6,6,6,8,7,11,7,5,8,9]"
8537222,colecionavel,74,true,Wilbur Arundell,DMF,32,true,0,true,Direito,175,68,35,United States,2,2,Média,1,,,false,false,,"[63,73,67,72,71,74,57,50,57,68,68,70,75,70,40,40,40,40,40,67,71,65,65,65,67,80]","[""Man Marking"",""Marseille Turn"",""Weighted Pass""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ball Expert""]","[175,7,7,7,6,8,7,7,6,5,7,9]"
8537302,colecionavel,74,true,Miro Borges,LB,84,true,0,true,Esquerdo,179,77,30,Brazil,1,1,Média,2,,,false,false,,"[62,70,68,70,70,71,57,56,62,72,60,65,72,66,40,40,40,40,40,72,75,72,70,65,68,77]","[""Pinpoint Crossing""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":0,""LB"":2,""CMF"":1}","[""Speeding Bullet"",""Early Cross""]","[179,7,7,7,6,8,7,7,6,5,7,9]"
8537370,colecionavel,74,true,Feliu Cano,GK,0,true,16,true,Direito,181,80,29,Cuba,1,2,Média,1,,,false,false,,"[40,45,41,41,47,47,40,40,45,44,42,42,45,60,71,67,74,66,73,53,57,68,72,67,60,52]","[""GK Low Punt"",""GK Penalty Saver"",""GK Long Throw""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[181,7,6,6,6,8,7,11,7,5,8,9]"
8537377,colecionavel,74,true,Ion Girtin,CB,40,true,0,true,Direito,183,88,31,Jamaica,1,1,Alta,2,,,false,false,,"[52,55,54,55,55,59,51,69,52,54,69,69,74,70,40,40,40,40,40,66,70,62,75,75,58,79]","[""Aerial Superiority"",""Fighting Spirit"",""Heading"",""Man Marking"",""Sliding Tackle"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[183,8,6,6,7,9,8,11,7,5,9,9]"
8537382,colecionavel,74,true,Eugene Tremain,LMF,72,true,0,true,Direito,170,72,29,Antigua and Barbuda,1,2,Média,1,,,false,false,,"[65,68,72,65,65,63,61,51,58,65,51,50,62,57,40,40,40,40,40,82,85,65,62,60,75,74]","[""Gamesmanship"",""Outside Curler""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":1,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet"",""Incisive Run""]","[170,8,6,6,7,9,8,11,7,5,9,9]"
8537383,colecionavel,74,true,Jenson Woodhall,CMF,80,true,0,true,Direito,172,66,33,England,0,1,Alta,2,,,false,false,,"[61,70,65,69,72,73,60,57,72,74,67,70,79,70,40,40,40,40,40,67,73,74,60,62,71,77]","[""Dipping Shot"",""Fighting Spirit"",""Gamesmanship"",""Interception"",""Low Lofted Pass"",""Long Range Shooting"",""One-touch Pass"",""Weighted Pass"",""Penalty Specialist""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Mazing Run"",""Long Ranger"",""Long Ball Expert""]","[172,7,7,7,6,8,7,7,6,5,7,9]"
8537397,colecionavel,74,true,Bart Viner,CB,60,true,0,true,Esquerdo,183,86,31,Trinidad and Tobago,1,1,Média,1,,,false,false,,"[53,58,56,55,62,65,54,68,54,59,72,66,77,64,40,40,40,40,40,66,72,69,68,75,60,70]","[""Captaincy"",""Low Lofted Pass"",""Man Marking"",""Long Throw"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ball Expert""]","[183,8,6,6,7,9,8,11,7,5,9,9]"
8537400,colecionavel,74,true,Dionysius Linacre,CB,60,true,0,true,Direito,183,79,29,United States,1,1,Média,1,,,false,false,,"[55,60,57,64,60,66,52,64,50,60,71,70,77,70,40,40,40,40,40,66,69,64,68,69,62,82]","[""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":1,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Long Ball Expert""]","[183,7,7,7,6,8,7,7,6,5,7,9]"
8537464,colecionavel,74,true,Robert Abbot,CB,0,true,9,true,Direito,185,84,31,United States,2,2,Média,1,,,false,false,,"[53,58,56,56,58,63,53,67,53,55,73,73,75,69,40,40,40,40,40,64,66,64,61,77,55,71]","[""Man Marking""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}",[],"[185,7,7,7,6,8,7,7,6,5,7,9]"
8537468,colecionavel,74,true,Val Mustoe,CMF,80,true,0,true,Direito,180,67,32,Scotland,1,1,Média,2,,,false,false,,"[64,72,68,72,72,71,63,58,72,68,62,71,75,67,40,40,40,40,40,68,72,76,60,64,70,75]","[""Dipping Shot"",""Low Lofted Pass"",""Long Range Shooting"",""One-touch Pass"",""Through Passing"",""Penalty Specialist"",""Long-Range Curler""]","{""RMF"":2,""AMF"":2,""CB"":0,""CF"":1,""LMF"":2,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":1,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[180,7,6,6,6,7,7,7,7,5,7,9]"
8537531,colecionavel,74,true,Rhys Keynes,DMF,32,true,0,true,Esquerdo,183,84,34,United States,1,1,Média,1,,,false,false,,"[60,70,64,73,75,77,57,56,65,63,64,67,73,61,40,40,40,40,40,65,67,78,63,72,61,81]","[""Captaincy"",""Long Range Shooting"",""One-touch Pass"",""Penalty Specialist""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":1}","[""Long Ranger""]","[183,8,7,7,7,9,8,7,6,5,8,9]"
8537538,colecionavel,74,true,Diego Robledo,RB,44,true,0,true,Direito,177,65,26,Mexico,1,1,Média,1,,,false,false,,"[64,68,68,62,66,72,56,60,59,69,63,68,58,70,40,40,40,40,40,74,76,65,65,61,74,80]","[""Sliding Tackle"",""Long Throw"",""Sole Control""]","{""RMF"":1,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Incisive Run"",""Early Cross""]","[177,7,6,6,6,7,7,7,7,5,7,9]"
8540932,colecionavel,74,true,Aron Maia,LMF,28,true,0,true,Direito,170,65,23,Brazil,2,2,Média,1,,,false,false,,"[65,73,75,72,68,70,63,56,68,69,56,59,63,57,40,40,40,40,40,73,76,67,60,58,70,68]","[""Low Lofted Pass"",""Pinpoint Crossing"",""Cut Behind & Turn""]","{""RMF"":1,""AMF"":1,""CB"":0,""CF"":0,""LMF"":2,""LWF"":1,""RB"":0,""DMF"":1,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Mazing Run""]","[170,8,6,6,7,9,8,11,7,5,9,9]"
8541461,colecionavel,74,true,Borja Prieto,CB,60,true,0,true,Direito,188,81,29,Spain,1,2,Média,2,,,false,false,,"[55,58,55,58,62,65,53,73,50,62,70,69,75,72,40,40,40,40,40,68,62,65,62,76,55,82]","[""Heading"",""Weighted Pass"",""Blocker"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[188,7,7,7,6,8,7,7,6,5,7,9]"
8541718,colecionavel,74,true,Walt Aubrey,LB,48,true,0,true,Esquerdo,183,82,27,Nigeria,0,0,Média,1,,,false,false,,"[60,69,69,62,66,68,57,66,53,57,62,65,68,63,40,40,40,40,40,79,77,70,73,74,60,75]","[""Interception"",""Sliding Tackle"",""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":2,""LWF"":0,""RB"":1,""DMF"":1,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Speeding Bullet"",""Early Cross""]","[183,8,6,6,7,9,8,11,7,5,9,9]"
8541854,colecionavel,74,true,Iscariot Thelwell,CB,0,true,9,true,Esquerdo,183,75,31,Republic of Ireland,2,2,Média,1,,,false,false,,"[53,58,57,58,58,62,53,67,56,60,71,75,76,72,40,40,40,40,40,63,67,67,72,72,58,75]","[""Fighting Spirit"",""Interception""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":1,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}","[""Early Cross"",""Long Ball Expert""]","[183,7,7,7,6,8,7,7,6,5,7,9]"
8541861,colecionavel,74,true,Dob Walsh,CMF,28,true,0,true,Direito,180,81,31,United States,1,2,Média,1,,,false,false,,"[65,72,65,70,73,73,64,60,66,65,62,65,73,70,40,40,40,40,40,63,67,67,64,67,60,78]","[""Outside Curler"",""Weighted Pass"",""Penalty Specialist"",""Cut Behind & Turn""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[180,8,7,7,7,9,8,7,6,5,8,9]"
8541874,colecionavel,74,true,Quincey Heathcoat,DMF,28,true,0,true,Direito,182,77,32,United States,1,1,Média,1,,,false,false,,"[63,68,67,72,69,72,58,62,62,65,68,71,79,72,40,40,40,40,40,64,67,67,70,67,64,76]","[""Man Marking"",""Weighted Pass""]","{""RMF"":0,""AMF"":1,""CB"":1,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[182,7,6,6,6,8,7,11,7,5,8,9]"
8541909,colecionavel,74,true,Holly Rhodes,LMF,76,true,0,true,Esquerdo,183,66,26,United States,0,1,Média,1,,,false,false,,"[67,70,72,65,65,73,65,52,62,63,52,50,62,54,40,40,40,40,40,72,77,68,62,63,65,72]","[""Pinpoint Crossing""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":0,""LB"":1,""CMF"":0}","[""Speeding Bullet"",""Early Cross""]","[183,7,6,6,6,7,7,7,7,5,7,9]"
8542731,colecionavel,74,true,Robert Juričić,AMF,24,true,0,true,Direito,172,65,28,Kosovo,2,1,Média,1,,,false,false,,"[64,76,73,70,72,74,63,53,73,78,51,55,60,58,40,40,40,40,40,74,79,73,62,57,76,68]","[""Dipping Shot"",""Gamesmanship"",""Long Range Shooting"",""One-touch Pass"",""Pinpoint Crossing"",""Through Passing"",""Sole Control"",""Long-Range Curler"",""Cut Behind & Turn"",""Knuckle Shot""]","{""RMF"":1,""AMF"":2,""CB"":0,""CF"":1,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":2,""LB"":0,""CMF"":1}","[""Trickster"",""Mazing Run"",""Incisive Run""]","[172,7,7,7,6,8,7,7,6,5,7,9]"
8542981,colecionavel,74,true,Pedram Gholipour,RB,84,true,0,true,Direito,181,72,24,IR Iran,2,2,Média,1,,,false,false,,"[63,73,69,65,71,67,62,66,54,59,64,65,66,69,40,40,40,40,40,77,69,73,64,66,61,79]","[""Long Throw"",""Chop Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":1,""RB"":2,""DMF"":0,""RWF"":1,""SS"":0,""LB"":0,""CMF"":0}","[""Early Cross""]","[181,7,7,7,6,8,7,7,6,5,7,9]"
8543202,colecionavel,74,true,Hipolito Sauri,CMF,28,true,0,true,Direito,171,71,23,Mexico,1,2,Alta,1,,,false,false,,"[63,70,72,70,73,74,62,51,58,62,65,70,71,68,40,40,40,40,40,69,72,66,64,58,74,77]","[""Gamesmanship"",""One-touch Pass"",""Through Passing""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[171,7,6,6,6,8,7,11,7,5,8,9]"
8543559,colecionavel,74,true,Fay Ellis,CB,60,true,0,true,Direito,183,88,28,United States,1,1,Baixa,1,,,false,false,,"[54,58,55,58,58,64,54,67,52,57,72,71,76,70,40,40,40,40,40,65,62,65,67,76,55,75]","[""Captaincy""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[183,8,7,7,7,9,8,7,6,5,8,9]"
8544214,colecionavel,74,true,Valérien Gretry,GK,0,true,17,true,Esquerdo,188,79,23,Burkina Faso,1,1,Média,1,,,false,false,,"[40,52,44,48,60,57,40,42,50,44,48,46,47,60,68,67,73,68,72,56,59,66,72,70,54,55]","[""GK Low Punt""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[188,7,6,6,6,8,7,11,7,5,8,9]"
8544293,colecionavel,74,true,Noel Salisbury,RWF,72,true,0,true,Direito,183,75,23,Northern Ireland,2,2,Média,1,,,false,false,,"[67,72,70,65,67,68,65,55,59,65,53,56,56,57,40,40,40,40,40,78,74,65,54,56,78,77]","[""Gamesmanship"",""Scissors Feint""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet""]","[183,7,7,7,6,8,7,7,6,5,7,9]"
8544321,colecionavel,74,true,Graham Smither,GK,0,true,17,true,Direito,188,85,29,United States,1,1,Média,1,,,false,false,,"[40,45,41,42,46,48,40,40,45,44,42,42,48,60,70,68,73,68,72,50,54,65,58,73,55,53]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[188,8,7,7,7,9,8,7,6,5,8,9]"
8545606,colecionavel,74,true,Isaac Brey,LMF,24,true,0,true,Direito,182,65,23,Ecuador,2,2,Média,0,,,false,false,,"[65,70,75,65,66,65,67,49,62,65,50,46,62,60,40,40,40,40,40,83,80,68,60,60,72,69]","[""Gamesmanship"",""No Look Pass"",""Long-Range Curler"",""Cut Behind & Turn"",""Chop Turn""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":1,""SS"":2,""LB"":0,""CMF"":1}","[""Trickster"",""Mazing Run"",""Speeding Bullet""]","[182,7,5,5,6,7,7,11,8,5,8,9]"
8546141,colecionavel,74,true,Fadrique Doron,CMF,80,true,0,true,Direito,172,65,25,Mexico,1,1,Média,1,,,false,false,,"[63,73,72,76,77,75,60,52,65,70,59,63,68,66,40,40,40,40,40,70,76,66,56,55,75,76]","[""Marseille Turn"",""Through Passing""]","{""RMF"":2,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":1,""RWF"":1,""SS"":0,""LB"":0,""CMF"":2}","[""Early Cross"",""Long Ball Expert""]","[172,7,6,6,6,8,7,11,7,5,8,9]"
8547362,colecionavel,74,true,Adin Jahić,DMF,28,true,0,true,Direito,191,78,23,Bosnia and Herzegovina,1,2,Média,1,,,false,false,,"[61,73,66,70,75,74,59,66,63,67,64,69,72,68,40,40,40,40,40,65,67,72,62,71,63,77]","[""Dipping Shot"",""Low Lofted Pass"",""Long Range Shooting"",""Sliding Tackle"",""Through Passing"",""Weighted Pass"",""Blocker""]","{""RMF"":0,""AMF"":1,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":2,""RWF"":0,""SS"":0,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[191,7,6,6,6,7,7,7,7,5,7,9]"
8547909,colecionavel,74,true,Agustin Urtubia,CF,8,true,0,true,Direito,190,72,26,Ecuador,1,2,Média,1,,,false,false,,"[71,69,68,65,63,60,69,66,56,63,53,51,61,57,40,40,40,40,40,76,75,69,74,71,64,70]","[""Heading"",""One-touch Pass"",""Long-Range Curler""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":2,""LMF"":0,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":0,""SS"":2,""LB"":0,""CMF"":0}","[""Long Ranger""]","[190,7,5,5,6,7,7,11,8,5,8,9]"
8549005,colecionavel,74,true,Lluis Flaño,RB,44,true,0,true,Direito,169,70,24,Mexico,2,1,Média,1,,,false,false,,"[62,66,68,63,67,70,58,57,63,67,63,66,61,71,40,40,40,40,40,76,78,68,63,62,75,79]",[],"{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Incisive Run"",""Early Cross""]","[169,8,7,7,7,9,8,7,6,5,8,9]"
8549231,colecionavel,74,true,Oskar Schamberger,RMF,28,true,0,true,Direito,191,72,28,Germany,2,2,Média,1,,,false,false,,"[68,70,72,72,63,68,65,57,65,68,53,57,63,57,40,40,40,40,40,76,70,75,54,74,60,76]","[""Low Lofted Pass"",""Pinpoint Crossing"",""Track Back""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet"",""Incisive Run"",""Early Cross"",""Long Ball Expert""]","[191,7,5,5,6,7,7,11,8,5,8,9]"
8549411,colecionavel,74,true,Digão Cesco,CF,8,true,0,true,Direito,189,83,29,Brazil,1,1,Média,1,,,false,false,,"[71,68,70,67,61,57,72,64,57,59,51,46,50,54,40,40,40,40,40,75,73,67,64,72,70,67]","[""Sole Control""]","{""RMF"":0,""AMF"":0,""CB"":0,""CF"":2,""LMF"":0,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":0}","[""Mazing Run""]","[189,7,6,6,6,8,7,11,7,5,8,9]"
8549703,colecionavel,74,true,Rob Baxter,CB,0,true,9,true,Direito,183,82,30,Ghana,1,2,Média,1,,,false,false,,"[51,55,53,55,56,58,50,67,49,57,70,70,71,69,40,40,40,40,40,68,75,65,76,71,55,73]","[""Aerial Superiority""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[183,7,6,6,6,8,7,11,7,5,8,9]"
8549825,colecionavel,74,true,Benjy Jenkinson,GK,0,true,16,true,Esquerdo,196,91,27,Georgia,1,1,Média,1,,,false,false,,"[42,56,57,45,57,59,40,48,53,44,62,49,46,60,70,68,72,70,67,57,56,64,68,61,59,54]",[],"{""RMF"":0,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[196,7,7,7,6,8,7,7,6,5,7,9]"
8551189,colecionavel,74,true,Gladys Ridley,CB,60,true,0,true,Direito,191,80,27,Northern Ireland,1,1,Média,1,,,false,false,,"[53,59,58,60,58,64,50,70,48,56,71,70,75,72,40,40,40,40,40,65,58,68,65,80,54,77]","[""Aerial Superiority"",""Heading"",""Blocker""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ball Expert""]","[191,7,6,6,6,7,7,7,7,5,7,9]"
8551583,colecionavel,74,true,Inglis Remington,CF,4,true,0,true,Direito,178,70,26,Zambia,1,1,Média,1,,,false,false,,"[72,70,70,63,62,58,70,67,63,62,50,48,59,63,40,40,40,40,40,75,76,72,70,63,74,72]","[""First-time Shot""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":2,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":2,""LB"":0,""CMF"":1}","[""Speeding Bullet""]","[178,7,6,6,6,8,7,11,7,5,8,9]"
8551634,colecionavel,74,true,Lincom Stopira,CB,40,true,0,true,Direito,189,80,22,Brazil,1,1,Média,1,,,false,false,,"[55,58,59,55,62,63,50,67,57,58,70,74,71,69,40,40,40,40,40,71,68,65,65,75,59,68]","[""Acrobatic Clearance""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}",[],"[189,7,6,6,6,8,7,11,7,5,8,9]"
8551777,colecionavel,74,true,Kong Peiquan,AMF,56,true,0,true,Direito,182,65,34,"Hong Kong, China",1,1,Média,1,,,false,false,,"[67,73,72,70,72,75,62,53,70,68,57,65,67,58,40,40,40,40,40,68,72,72,60,63,68,78]","[""Long Range Shooting"",""One-touch Pass"",""Pinpoint Crossing"",""Rising Shot"",""Long-Range Curler""]","{""RMF"":0,""AMF"":2,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":0,""DMF"":0,""RWF"":0,""SS"":1,""LB"":0,""CMF"":2}","[""Long Ranger"",""Long Ball Expert""]","[182,7,6,6,6,7,7,7,7,5,7,9]"
8551781,colecionavel,74,true,Huang Weiyu,RWF,72,true,0,true,Esquerdo,184,81,35,"Hong Kong, China",0,1,Baixa,1,,,false,false,,"[68,72,73,70,68,70,68,62,67,67,50,52,60,56,40,40,40,40,40,72,76,65,62,62,71,75]","[""Long Range Shooting"",""Outside Curler"",""Pinpoint Crossing"",""Through Passing"",""Scissors Feint"",""Penalty Specialist"",""Long-Range Curler"",""Cut Behind & Turn""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":2,""LMF"":1,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":2,""SS"":0,""LB"":0,""CMF"":0}","[""Trickster"",""Speeding Bullet"",""Incisive Run"",""Long Ranger""]","[184,7,6,5,5,5,7,4,4,4,7,9]"
8551843,colecionavel,74,true,Faqir Kamil,RB,44,true,0,true,Direito,175,65,27,Saudi Arabia,1,1,Média,1,,,false,false,,"[58,66,69,64,66,72,58,61,60,65,65,69,75,71,40,40,40,40,40,76,76,66,70,60,69,77]","[""Interception"",""Pinpoint Crossing"",""Sliding Tackle"",""Acrobatic Clearance""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":1,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Speeding Bullet""]","[175,7,5,5,6,7,7,11,8,5,8,9]"
8551925,colecionavel,74,true,He Gongxiang,CF,52,true,0,true,Esquerdo,178,75,36,"Hong Kong, China",2,2,Baixa,1,,,false,false,,"[70,72,68,73,64,64,69,67,60,64,52,53,58,55,40,40,40,40,40,70,74,71,70,64,73,77]","[""First-time Shot"",""Long-Range Curler""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":2,""LMF"":2,""LWF"":2,""RB"":0,""DMF"":0,""RWF"":2,""SS"":1,""LB"":0,""CMF"":0}",[],"[178,7,7,7,6,8,7,7,6,5,7,9]"
8552881,colecionavel,74,true,Hamed Sabri,RB,44,true,0,true,Direito,186,73,24,Algeria,0,0,Média,0,,,false,false,,"[62,67,71,60,61,67,59,65,54,59,64,67,72,68,40,40,40,40,40,80,73,62,68,73,62,80]","[""Fighting Spirit"",""Sliding Tackle"",""Long Throw"",""Acrobatic Clearance"",""Chop Turn""]","{""RMF"":1,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Long Ranger""]","[186,7,5,5,6,7,7,11,8,5,8,9]"
8553283,colecionavel,74,true,Karim Sanches,RB,44,true,0,true,Direito,180,60,24,Cabo Verde,0,1,Média,1,,,false,false,,"[66,69,68,71,66,66,58,62,57,61,63,66,68,67,40,40,40,40,40,81,80,63,66,60,70,76]","[""Sliding Tackle"",""Blocker""]","{""RMF"":2,""AMF"":0,""CB"":0,""CF"":0,""LMF"":0,""LWF"":0,""RB"":2,""DMF"":0,""RWF"":0,""SS"":0,""LB"":0,""CMF"":0}","[""Speeding Bullet""]","[180,7,5,5,6,7,7,11,8,5,8,9]"
8553307,colecionavel,74,true,Alain Urey,CB,0,true,9,true,Direito,183,73,21,Canada,1,1,Média,1,,,false,false,,"[51,61,58,55,59,63,47,70,51,53,67,71,73,76,40,40,40,40,40,75,67,63,76,73,62,73]","[""Fighting Spirit"",""Sliding Tackle""]","{""RMF"":0,""AMF"":0,""CB"":2,""CF"":0,""LMF"":0,""LWF"":0,""RB"":1,""DMF"":0,""RWF"":0,""SS"":0,""LB"":1,""CMF"":0}",[],"[183,7,7,7,6,8,7,7,6,5,7,9]"
8554706,colecionavel,74,true,Jalil Saifullah,LB,48,true,0,true,Esquerdo,173,69,27,Iraq,1,1,Média,1,,,false,false,,"[60,67,69,62,64,69,57,61,67,72,63,68,73,68,40,40,40,40,40,76,79,70,67,60,67,75]","[""Gamesmanship"",""Interception"",""Penalty Specialist"",""Acrobatic Clearance"",""Cut Behind & Turn""]","{""RMF"":0,""AMF"":0,""CB"":1,""CF"":0,""LMF"":2,""LWF"":1,""RB"":0,""DMF"":0,""RWF"":0,""SS"":0,""LB"":2,""CMF"":0}","[""Incisive Run"",""Early Cross"",""Long Ranger""]","[173,7,7,7,6,8,7,7,6,5,7,9]"
