card_id,altura,codigo_clube,codigo_liga,codigo_nacionalidade_player_raw,codigo_tipo_carta_fisico,forma,idade,jogador_indisponivel,marcador_subtipo_tipo_carta,nome,pe,pe_ruim_precisao,pe_ruim_uso,peso,resistencia_lesao
159422,186,,,304,0,1,24,True,0,Thiago Borbas,Direito,2,2,69,Média
159426,183,260,119,472,0,1,22,False,0,Carlos López,Direito,1,1,78,Média
159429,194,102,113,166,0,1,21,False,0,Mamadou Sarr,Direito,1,1,75,Média
159431,183,2380,128,456,0,1,26,False,0,Pedro Santos,Direito,1,2,78,Média
159435,186,4165,603,244,0,1,23,False,0,Zane Monlouis,Direito,2,2,76,Média
159436,177,4964,473,408,0,1,23,False,0,N. Butler-Oyedeji,Direito,1,1,72,Média
159437,178,101,113,408,0,1,20,False,0,Myles Lewis-Skelly,Esquerdo,2,1,72,Média
159438,170,,,408,0,1,22,True,0,Charles Sagoe Jr,Direito,2,2,65,Média
159441,179,,,468,0,1,21,True,0,Leo Sauer,Direito,2,0,71,Média
159443,185,,,408,0,1,24,True,0,Marqes Muir,Direito,2,1,74,Média
159444,177,361,119,472,0,1,23,False,0,Yago Santiago,Direito,1,1,67,Média
159446,183,179,113,450,0,1,21,False,0,Jamie Donley,Esquerdo,1,1,70,Média
159447,189,205,337,408,0,1,21,False,0,Will Lankshear,Direito,2,1,73,Média
159448,173,5832,603,270,0,1,18,False,0,Nimfasha Berchimas,Direito,2,1,64,Média
159451,195,4914,116,430,0,1,20,False,0,Adam Bakoune,Direito,1,1,85,Média
159452,178,238,346,430,0,1,22,False,0,Andrea Bozzolan,Esquerdo,2,2,68,Média
159454,191,1219,518,464,0,1,20,False,0,Findlay Marshall,Direito,2,2,72,Média
159455,179,221,122,416,0,0,21,False,0,Ylies Aradj,Esquerdo,1,0,65,Média
159457,171,221,122,416,0,0,21,False,0,Noah Lahmadi,Direito,1,1,64,Média
159458,185,1197,566,152,0,0,23,False,0,Rayan Touzghar,Esquerdo,2,1,76,Média
159459,175,,,88,0,1,22,True,0,Edhy Zuliani,Esquerdo,1,0,69,Média
159460,175,1328,343,416,0,1,22,False,0,Alexis N'Tamack,Direito,1,2,67,Média
159467,193,,,270,0,1,27,True,0,Jacob Castro,Direito,1,1,86,Média
159468,188,4395,340,422,0,1,23,False,0,Ilias Kostis,Esquerdo,1,1,83,Média
159470,175,259,119,472,0,1,26,False,0,Álex Calatrava,Esquerdo,2,1,70,Média
159473,167,211,343,416,0,0,22,False,0,Vimoj Muntu Wa Mungu,Esquerdo,0,0,63,Média
159474,180,213,122,416,0,0,20,False,0,Ethan Mbappé,Esquerdo,1,1,60,Baixa
159475,176,415,343,152,0,1,21,False,0,Ilyes Housni,Direito,1,2,74,Alta
159480,188,103,113,416,0,2,21,False,0,Jérémy Jacquet,Direito,1,1,81,Média
159486,174,,,474,0,1,31,True,0,Rasmus Alm,Direito,2,1,70,Média
159487,183,5903,603,220,0,1,29,False,0,Kyle Hiebert,Direito,2,2,85,Média
159488,178,5903,603,292,0,1,27,False,0,Célio Pompeu,Direito,2,2,74,Baixa
159492,190,1243,152,288,0,1,25,False,0,Franco Lorenzón,Direito,1,1,83,Média
159496,185,,,288,0,1,28,True,0,Tomás Sultani,Direito,1,1,79,Média
159499,178,382,113,408,0,1,21,False,0,Romain Esse,Esquerdo,2,1,65,Média
159500,180,,,428,0,1,23,True,0,Aidomo Emakhu,Direito,1,1,82,Média
159501,175,396,113,408,0,1,19,False,0,Chris Rigg,Esquerdo,1,1,68,Média
159502,183,362,119,472,0,1,23,False,0,Andrés García,Direito,2,2,74,Baixa
159503,185,274,149,292,0,1,31,False,0,Chico da Costa,Direito,3,2,83,Média
159504,177,,,452,0,1,26,True,0,Warren Kamanzi,Direito,1,0,71,Média
159506,183,5195,566,110,0,0,22,False,0,Josua Lusamba,Direito,1,1,77,Média
159509,186,213,122,110,0,0,22,False,0,Ngal'ayel Mukau,Esquerdo,1,1,79,Média
159516,174,136,149,292,0,1,24,False,0,Mateus Cocão,Esquerdo,1,1,74,Média
159518,172,,,288,0,1,29,True,0,Franco García,Direito,1,1,63,Média
159519,182,5195,566,394,0,0,22,False,0,Ferre Slegers,Esquerdo,1,1,69,Média
159521,179,5195,566,394,0,1,22,False,0,Chris Lokesa,Direito,1,1,72,Média
159523,180,5195,566,394,0,1,22,False,0,Léandre Kuavita,Esquerdo,1,1,65,Média
159525,190,5204,476,380,0,1,21,False,0,Deniz Ertaş,Direito,1,1,75,Média
159526,177,,,416,0,0,25,True,0,Théo Bouchlarhem,Direito,0,1,72,Média
159529,180,4164,603,270,0,1,25,False,0,Jayden Reid,Esquerdo,1,1,78,Média
159531,184,,,400,0,1,24,True,0,Stipe Biuk,Direito,2,2,76,Média
159532,196,269,566,394,0,1,20,False,0,Axl De Corte,Direito,1,1,78,Média
159536,180,,,470,0,1,22,True,0,Mitja Ilenič,Direito,2,2,71,Média
159538,184,5416,585,292,0,1,35,False,0,Stênio Júnior,Direito,1,2,75,Média
159540,181,1222,518,408,0,1,22,False,0,Kanayo Megwa,Direito,1,1,75,Média
159542,189,323,116,304,0,1,22,False,0,Alan Matturro,Esquerdo,2,1,74,Média
159548,178,265,119,472,0,1,22,False,0,Manu Bueno,Esquerdo,1,1,68,Média
159549,182,1765,340,472,0,1,23,False,0,Diego Hormigo,Esquerdo,1,1,75,Média
159556,191,333,116,438,0,1,22,False,0,Gvidas Gineitis,Esquerdo,1,1,75,Média
159557,185,333,116,416,0,1,22,False,0,Ali Dembélé,Direito,2,1,69,Média
159560,187,1589,113,166,0,1,22,False,0,Nobel Mendy,Esquerdo,1,0,78,Média
159563,185,403,122,416,0,2,21,False,0,Emmanuel Biumla,Direito,1,1,75,Baixa
159564,171,4241,346,416,0,1,21,False,0,Ichem Ferrah,Esquerdo,1,0,66,Média
159565,189,124,116,416,0,1,23,False,0,Arthur Atta,Direito,2,2,76,Média
159566,186,219,343,416,0,2,31,False,0,Kapit Djoco,Direito,1,1,79,Média
159567,172,5099,343,416,0,1,21,False,0,Tom Saettel,Direito,0,0,63,Média
159568,182,4379,346,430,0,1,23,False,0,Flavio Paoletti,Direito,2,2,74,Média
159570,179,4180,113,430,0,1,22,False,0,Michael Kayode,Direito,2,1,70,Média
159571,172,111,119,430,0,1,22,False,0,Lorenzo Amatucci,Direito,2,2,65,Média
159579,181,102,113,112,0,1,24,False,0,David Datro Fofana,Direito,2,2,82,Média
159580,189,1208,549,452,0,1,28,False,0,Ola Solbakken,Esquerdo,1,0,82,Média
159584,184,1329,122,394,0,1,21,False,0,Joseph Nonge Boende,Esquerdo,1,2,72,Média
159586,195,109,119,472,0,2,21,False,0,Dean Huijsen,Direito,3,3,87,Média
159587,184,4218,346,474,0,1,22,False,0,Jonas Rouhi,Esquerdo,1,1,68,Média
159592,181,377,113,408,0,1,21,False,0,Jack Hinshelwood,Direito,1,1,73,Média
15960,184,166,269,26,0,2,39,False,0,Kawata Kohei,Direito,2,2,78,Baixa
159601,183,,,296,0,1,28,True,0,Jork Becerra,Direito,1,1,72,Média
159602,184,351,125,414,0,1,23,False,0,Casper Terho,Esquerdo,2,2,75,Média
159604,183,,,220,0,1,24,True,0,Brandon Cambridge,Direito,2,3,79,Média
159615,178,,,408,0,1,21,True,0,Kaedyn Kamara,Direito,1,1,74,Média
159619,178,,,26,0,1,22,True,0,Myogan Toya,Direito,1,1,70,Média
159622,190,5592,269,26,0,1,22,False,0,Owie William,Esquerdo,1,1,80,Média
159623,175,162,269,26,0,1,22,False,0,Yamamoto Ota,Direito,1,1,70,Média
159624,186,1242,152,304,0,2,31,False,0,Facundo Mallo,Direito,1,1,81,Média
159626,185,2730,152,288,0,1,22,False,0,Santiago Salle,Direito,1,1,75,Média
159628,185,,,416,0,0,21,True,0,Moussa Soumano,Direito,1,1,80,Média
159631,180,,,270,0,1,24,True,0,Malik Pinto,Direito,1,1,76,Média
159637,182,1264,,296,0,1,32,False,0,Raúl Zúñiga,Direito,2,1,72,Média
159638,186,,,408,0,1,22,True,0,Louie Marsh,Direito,1,1,75,Média
159639,183,5657,152,288,0,1,28,False,0,Nicolás Capraro,Direito,1,1,75,Alta
159640,179,,,288,0,0,27,True,0,Mauro Peinipil,Direito,1,1,75,Média
159641,178,2719,152,288,0,1,24,False,0,Manuel Brondo,Direito,1,1,70,Média
159644,178,,,270,0,1,26,True,0,Keegan Tingey,Direito,2,2,75,Média
159647,170,147,266,26,0,1,26,False,0,Hayashi Kotaro,Direito,1,1,70,Média
159649,167,164,269,26,0,1,22,False,0,Shimizu Yuto,Direito,1,1,62,Média
159650,182,164,269,26,0,1,22,False,0,Uda Koshiro,Direito,1,1,72,Média
159652,181,144,269,26,0,1,25,False,0,Omori Shingo,Direito,1,1,77,Média
159655,185,,,464,0,1,20,True,0,Murray Campbell,Direito,1,1,70,Média
159669,185,1248,149,292,0,1,23,False,0,Evertton,Direito,1,1,82,Média
159670,173,,,292,0,1,20,True,0,Lorran,Esquerdo,2,1,67,Média
159675,190,,,400,0,1,23,True,0,Roko Šimić,Direito,3,1,80,Média
159676,190,,,394,0,0,21,True,0,Oskar Annell,Direito,1,1,76,Média
159677,180,1200,566,394,0,0,22,False,0,Bilal Bafdili,Direito,1,1,62,Média
159678,177,1200,566,190,0,0,24,False,0,Bill Antonio,Direito,1,1,72,Média
159682,179,212,122,416,0,0,29,False,0,Erwan Colas,Direito,1,0,71,Baixa
159683,188,,,448,0,1,23,True,0,Daniël Deen,Direito,1,1,72,Média
159684,189,242,125,448,0,1,22,False,0,R.Jayden Owusu Oduro,Direito,1,1,82,Média
159688,178,,,408,0,0,21,True,0,Emran Soglo,Esquerdo,1,1,67,Média
159690,183,,,408,0,1,20,True,0,Tom Watson,Direito,2,2,72,Baixa
159693,172,136,149,292,0,1,21,False,0,Paulinho,Direito,1,1,66,Média
159695,181,100,113,408,0,1,19,False,0,Harry Amass,Esquerdo,3,3,72,Média
159696,170,1950,473,408,0,1,22,False,0,Ryan Andrews,Direito,1,1,65,Média
159698,174,398,337,408,0,1,21,False,0,Michael Adu-Poku,Direito,1,1,67,Média
159702,170,171,269,26,0,1,26,False,0,Sakakibara Keigo,Direito,1,1,60,Média
159704,180,146,266,26,0,1,22,False,0,Tsukui Keisuke,Direito,1,1,70,Média
159705,174,169,266,26,0,1,26,False,0,Morooka Shu,Direito,2,2,69,Baixa
159706,173,2459,149,304,0,2,29,False,0,Agustín Sant'Anna,Direito,2,1,72,Média
15971,186,4174,694,32,0,2,36,False,0,Kim Young-Gwon,Esquerdo,1,0,74,Baixa
159725,190,,,292,0,1,27,True,0,Wendel,Esquerdo,1,1,87,Média
159727,182,182,122,298,0,1,24,False,0,Jhoanner Chávez,Esquerdo,1,0,77,Média
159730,186,2388,128,472,0,1,21,False,0,M. Dacosta Gonzalez,Esquerdo,2,2,80,Média
159732,176,2459,149,292,0,1,22,False,0,Gustavinho,Direito,2,1,65,Média
159733,175,,,26,0,1,22,True,0,Abe Raisei,Direito,1,1,71,Média
159734,177,,,26,0,1,22,True,0,Osako Rui,Esquerdo,1,1,69,Média
159735,170,168,266,26,0,1,22,False,0,Sakata Reiya,Direito,1,1,64,Média
159738,188,5191,566,26,0,1,26,False,0,Tsunashima Yuto,Direito,1,1,85,Média
159739,187,4101,269,26,0,1,26,False,0,Sagawa Kosuke,Esquerdo,1,1,90,Média
159740,170,151,266,26,0,1,26,False,0,Yamada Gouki,Direito,2,2,65,Média
159741,186,,,416,0,1,22,True,0,Issiaka Kamate,Esquerdo,2,2,78,Média
159742,174,,,420,0,1,33,True,0,Tim Leibold,Esquerdo,1,1,72,Média
159744,187,1200,566,394,0,1,21,False,0,Kobe Corbanie,Direito,1,1,74,Baixa
159745,177,317,346,430,0,1,19,False,0,Luca Lo Scalzo,Direito,1,1,67,Média
159747,173,4379,346,430,0,1,23,False,0,Davide Bragantini,Esquerdo,2,1,62,Média
159748,189,123,116,416,0,1,23,False,0,Antoine Joujou,Direito,1,0,75,Média
159749,177,237,346,430,0,1,22,False,0,Antonio Imputato,Direito,2,1,70,Média
159752,176,5895,340,472,0,1,25,False,0,Marino Illescas,Direito,1,1,71,Média
159760,173,,,270,0,1,22,True,0,Jack Panayotou,Esquerdo,1,1,70,Média
159762,183,164,269,26,0,1,25,False,0,Ogura Hinata,Direito,1,1,78,Média
159763,186,166,269,26,0,1,24,False,0,Ichinose Taiju,Direito,1,1,79,Média
159764,184,145,269,26,0,1,26,False,0,Inoue Shion,Direito,1,1,77,Média
159765,186,151,266,26,0,1,26,False,0,Inoue Ryota,Direito,1,1,85,Média
159766,178,166,269,26,0,1,26,False,0,Endo Hikaru,Direito,1,1,72,Média
159767,191,1880,269,32,0,1,24,False,0,Koh Bong-Jo,Direito,1,1,82,Média
159770,188,,,134,0,1,34,False,0,Teddy Akumu,Direito,1,1,85,Média
159773,190,4105,269,26,0,1,26,False,0,Matsuda Keita,Direito,1,1,85,Média
159774,166,5723,269,26,0,1,25,False,0,Inoue Ren,Esquerdo,1,1,61,Média
159775,173,,,26,0,1,25,True,0,Shibata Toru,Direito,1,1,65,Média
159779,188,1246,149,292,0,1,26,False,0,Newton,Direito,1,1,78,Média
159781,174,,,292,0,1,22,True,0,Kauê,Direito,2,2,72,Média
159783,189,5203,476,292,0,0,27,False,0,Janderson,Direito,1,1,77,Média
159788,186,377,113,422,0,2,20,False,0,Stefanos Tzimas,Direito,3,2,77,Baixa
159789,178,403,122,416,0,1,26,False,0,Lilian Raolisoa,Direito,2,2,71,Média
159792,175,,,248,0,1,22,True,0,Joshua Mancha,Direito,1,1,70,Média
159793,172,2699,287,300,0,1,22,False,0,Fernando Ovelar,Esquerdo,1,2,67,Média
159799,196,4249,340,292,0,1,20,False,0,Caio Barone,Direito,1,1,80,Média
159803,186,2651,576,296,0,1,29,False,0,Santiago Córdoba,Direito,1,1,79,Média
159807,179,5842,269,26,0,1,26,False,0,Fukaminato Soichiro,Esquerdo,1,1,76,Média
159808,170,144,269,26,0,1,27,False,0,Uchida Mizuki,Direito,1,1,71,Média
159809,175,1880,269,26,0,1,26,False,0,Fuseya Sho,Direito,1,1,70,Média
159810,171,5670,269,26,0,1,26,False,0,Kikuchi Kenta,Esquerdo,1,1,68,Média
159819,205,1330,343,420,0,1,22,False,0,Tom Hülsmann,Direito,1,1,87,Média
159821,180,5844,128,400,0,1,21,False,0,Lovro Zvonarek,Direito,1,1,69,Média
159822,186,,,420,0,0,22,True,0,Yusuf Kabadayı,Direito,1,0,75,Média
159829,186,136,149,292,0,1,21,False,0,Lyncon,Direito,1,1,80,Média
159839,179,5842,269,26,0,1,25,False,0,Konno Ibuki,Esquerdo,1,1,70,Média
159840,180,157,266,26,0,1,24,False,0,Mito Rin,Esquerdo,1,1,67,Média
159843,169,158,266,26,0,1,22,False,0,Ura Juzo,Direito,1,1,62,Média
159846,184,2730,152,304,0,1,25,False,0,Renzo Orihuela,Direito,1,1,74,Média
159849,185,,,292,0,1,27,True,0,Jeh,Direito,1,1,77,Média
159852,168,4101,269,26,0,1,29,False,0,Morooka Hiroto,Direito,1,1,68,Média
159853,178,,,416,0,1,25,True,0,Samuel Ntamack,Direito,1,1,73,Média
159854,190,2517,346,430,0,1,24,False,0,Andrea Giorgini,Direito,2,2,82,Alta
159902,194,,,398,0,1,21,True,0,Velizar Iliev,Direito,1,1,70,Média
159910,179,5454,152,288,0,1,23,False,0,Santiago Quirós,Esquerdo,1,1,77,Média
159911,177,,,456,0,1,22,True,0,Victor Lebas,Esquerdo,1,1,67,Média
159914,181,2548,287,294,0,1,21,False,0,Martín Araya,Esquerdo,1,1,68,Média
159915,183,1256,287,294,0,1,20,False,0,Iván Román,Direito,1,1,72,Média
159916,175,4164,603,270,0,1,22,False,0,Justin Reynolds,Direito,1,1,75,Média
159918,184,4166,603,304,0,1,27,False,0,Mathías Laborda,Direito,1,1,72,Média
159921,181,4241,346,430,0,1,20,False,0,Emanuele Rao,Direito,1,1,65,Média
159927,183,2541,287,304,0,1,27,False,0,Thiago Vecino,Esquerdo,1,1,80,Média
159928,179,5657,152,288,0,1,29,False,0,Rodrigo Insúa,Esquerdo,1,1,76,Média
159929,177,5742,603,270,0,1,24,False,0,Peter Stroud,Direito,2,2,66,Baixa
159930,177,251,125,472,0,1,22,False,0,Ángel Alarcón,Direito,2,2,70,Média
159938,171,170,269,26,0,1,26,False,0,Toyoda Ayumu,Esquerdo,1,1,67,Média
159940,171,126,,422,0,1,19,False,0,K. Karetsas,Esquerdo,1,1,58,Média
159943,192,,,292,0,1,23,True,0,Luisão,Direito,1,1,74,Média
159949,180,260,119,472,0,1,23,False,0,Rafa Rodríguez,Direito,1,1,78,Média
159953,187,5395,585,72,0,1,28,False,0,Banphakit Phrmmanee,Direito,1,1,93,Média
159958,184,5454,152,288,0,1,29,False,0,Ignacio Vázquez,Direito,1,1,84,Média
159959,178,5046,152,300,0,0,30,False,0,Ronaldo Martínez,Direito,2,2,72,Média
159960,171,4194,337,408,0,1,20,False,0,Romelle Donovan,Esquerdo,1,1,67,Média
159962,175,,,294,0,1,20,True,0,Daniel Olivares,Direito,1,1,72,Média
159966,173,1930,149,292,0,1,22,False,0,Isaac,Direito,1,1,63,Média
159978,177,1270,269,26,0,1,22,False,0,Nishisaka Towa,Esquerdo,1,1,63,Média
159985,190,,,72,0,1,19,True,0,Rithisak Kalaya,Direito,1,1,82,Média
159986,177,,,72,0,1,22,True,0,Kakana Khamyok,Direito,1,1,67,Média
159989,183,136,149,292,0,1,22,False,0,Cauan Barros,Direito,1,1,75,Média
159991,185,4071,113,292,0,1,20,False,0,Rayan,Esquerdo,1,1,72,Média
159999,170,171,269,26,0,1,26,False,0,Matsuo Yusuke,Direito,1,1,67,Média
160000,181,,,26,0,1,25,True,0,Kozakai Arata,Direito,1,1,77,Média
160007,185,,,240,0,1,26,True,0,Delentz Pierre,Direito,1,1,86,Média
160008,173,4161,603,270,0,1,19,False,0,Luis Rivera,Esquerdo,1,1,73,Média
160009,183,,,416,0,1,25,True,0,Bertin Jacquesson,Direito,2,1,82,Média
160010,183,,,270,0,1,24,True,0,Ilijah Paul,Direito,2,2,84,Média
160012,180,4229,116,476,0,1,21,False,0,Calixte Ligue,Esquerdo,1,1,79,Média
160014,184,5845,128,292,0,1,23,False,0,Ian Luccas,Direito,1,1,73,Média
160017,181,6069,337,408,0,1,23,False,0,Sebastian Revan,Esquerdo,2,2,69,Média
160022,172,,,388,0,1,27,True,0,Kelvin Arase,Direito,1,1,62,Média
160024,184,130,476,380,0,1,19,False,0,Arda Ünyay,Direito,1,1,72,Média
160027,175,4175,585,72,0,0,22,False,0,Thanawat Panthong,Direito,1,1,69,Média
160034,170,4175,585,72,0,0,22,False,0,Siraphop Wandee,Direito,1,1,64,Média
160044,177,2699,287,294,0,1,24,False,0,Alex Valdés,Direito,1,1,78,Média
160047,183,,,288,0,1,25,True,0,Manuel Tasso,Direito,1,1,81,Média
160048,188,5217,566,448,0,1,23,False,0,Dani van den Heuvel,Direito,1,1,80,Baixa
160054,188,,,396,0,0,26,True,0,Said Hamulić,Direito,2,1,82,Média
160072,191,1330,343,130,0,1,22,False,0,Soumaïla Sylla,Direito,1,1,79,Média
160074,170,,,288,0,1,20,True,0,Agustín Molina,Direito,1,1,65,Média
160078,180,1804,128,90,0,1,24,False,0,Beni Mukendi,Direito,1,1,75,Média
160079,188,,,128,0,1,23,False,0,Jonas Adjetey,Direito,1,1,78,Média
16008,179,5416,585,26,0,2,44,False,0,Katano Hiromichi,Direito,3,3,78,Média
160082,186,2066,549,126,0,0,23,False,0,Alagie Saine,Direito,1,2,72,Média
160085,188,,,472,0,1,25,True,0,Pablo Valencia,Direito,1,1,74,Média
160086,173,,,472,0,1,23,True,0,Mario García,Direito,1,1,65,Média
160087,177,5361,476,474,0,1,24,False,0,Joe Mendes,Direito,1,1,70,Média
160092,182,1248,149,292,0,1,21,False,0,Wallace Yan,Direito,1,1,81,Média
160093,197,1804,128,292,0,1,21,False,0,Lucas Furtado,Direito,1,1,78,Média
160097,178,,,458,0,1,24,True,0,Alexi Pitu,Direito,1,0,62,Média
160099,198,395,337,408,0,1,25,False,0,Josh Griffiths,Direito,1,1,87,Média
160104,177,274,149,292,0,1,22,False,0,Japa,Esquerdo,1,1,72,Média
160118,184,4105,269,26,0,1,26,False,0,Mori Yuri,Direito,1,1,78,Média
160122,169,2553,287,294,0,1,22,False,0,Renato Huerta,Esquerdo,2,2,57,Média
160123,173,2653,576,296,0,1,21,False,0,Royner Benítez,Direito,1,1,62,Média
160124,174,,,296,0,1,23,True,0,Juan Palacio,Direito,1,1,77,Média
160125,177,323,116,292,0,1,21,False,0,Amorim,Direito,1,1,70,Média
160130,171,,,296,0,1,25,True,0,Juan Torres,Esquerdo,1,1,65,Média
160132,190,245,125,448,0,1,21,False,0,Bernt Klaverboer,Direito,1,0,78,Média
160133,187,242,125,448,0,1,22,False,0,Wouter Goes,Direito,1,1,79,Média
160137,171,4995,152,288,0,1,22,False,0,Diego Barrera,Direito,1,2,68,Média
160139,166,1240,152,288,0,1,26,False,0,Santiago Montiel,Esquerdo,1,1,60,Média
160150,175,1255,149,292,0,1,31,False,0,Cauly,Direito,1,1,68,Média
160151,186,2541,287,288,0,1,22,False,0,Tomás Avilés,Direito,1,1,72,Média
160152,183,2717,152,288,0,1,23,False,0,Alan Sosa,Esquerdo,1,1,74,Alta
160154,176,1922,152,288,0,1,25,False,0,Juan Bisanz,Direito,2,3,72,Média
160160,180,4241,346,294,0,1,26,False,0,Felipe Loyola,Direito,2,2,75,Média
160161,177,,,300,0,1,23,True,0,Diego González,Esquerdo,1,1,67,Média
160164,187,4148,603,270,0,1,33,False,0,Jeff Gal,Direito,1,1,80,Média
160169,173,,,26,0,1,26,True,0,Kaburaki Mizuki,Direito,1,1,69,Média
160171,167,165,269,26,0,1,26,False,0,Kase Naoki,Direito,1,1,60,Média
160172,182,,,26,0,1,26,True,0,Hayami Shuhei,Direito,1,1,78,Média
160173,178,,,26,0,1,22,True,0,Shimoda Yoshihiro,Direito,1,1,77,Média
160174,176,156,266,26,0,1,24,False,0,Ishida Yusuke,Direito,1,1,76,Média
160175,184,,,26,0,1,22,True,0,Sakamoto Iori,Direito,1,1,68,Média
160177,172,378,337,394,0,1,21,False,0,Enock Agyei,Esquerdo,1,1,63,Média
160181,174,,,422,0,1,23,False,0,Christos Zafeiris,Direito,1,1,70,Média
160183,173,4234,116,430,0,1,30,False,0,Francesco Gelli,Direito,1,1,67,Média
160186,191,,,270,0,1,25,True,0,Joey Akpunonu,Direito,1,1,84,Média
160190,173,,,456,0,1,28,True,0,Kiki,Esquerdo,1,1,66,Média
160191,178,6081,476,160,0,1,24,False,0,Gift Orban,Direito,2,1,70,Média
160192,188,4237,116,606,0,1,25,False,0,Nikola Štulić,Direito,1,1,80,Média
160194,187,5224,549,406,0,1,22,False,0,Mikkel Fischer,Direito,1,2,74,Média
160195,182,,,116,0,2,28,False,0,Emam Ashour,Direito,2,2,72,Baixa
160196,173,5061,603,270,0,2,19,False,0,Jonathan Shore,Direito,2,2,61,Média
160198,178,4152,603,270,0,1,25,False,0,Gabriel Segal,Direito,2,2,72,Média
16020,177,163,266,26,0,1,39,False,0,Kobayashi Yu,Direito,2,2,72,Baixa
160210,188,1207,549,292,0,1,26,False,0,Gabriel Pereira,Direito,1,1,82,Média
160213,180,333,116,430,0,0,21,False,0,A. Ciammaglichella,Direito,2,1,70,Baixa
160214,177,,,430,0,1,25,True,0,Damiano Cancellieri,Esquerdo,1,1,65,Média
16022,183,,,32,0,2,36,True,0,Han Kook-Young,Direito,1,1,74,Alta
160228,194,,,124,0,1,24,True,0,Alan Do Marcolino,Direito,1,1,80,Média
160233,186,336,346,292,0,1,22,False,0,Charlys,Direito,1,1,70,Média
160235,174,5143,588,292,0,1,21,False,0,Kauan Rodrigues,Direito,1,1,65,Média
160241,178,1270,269,26,0,1,26,False,0,Kitamura Kai Chidi,Direito,1,1,78,Média
16025,175,166,269,26,0,1,38,False,0,Mitsuhira Kazushi,Direito,2,2,68,Média
160250,172,377,113,474,0,1,23,False,0,Yasin Ayari,Direito,2,1,69,Média
160251,178,5739,603,128,0,1,23,False,0,Shakur Mohammed,Direito,1,1,72,Média
160252,178,4156,603,426,0,1,26,False,0,Dagur Thórhallsson,Direito,2,2,73,Média
160254,185,,,296,0,1,22,True,0,Yeiler Valencia,Direito,1,1,75,Média
160271,170,213,122,152,0,1,25,False,0,Osame Sahraoui,Direito,3,3,65,Baixa
160275,193,4160,603,306,0,1,22,False,0,Kevin Kelsy,Esquerdo,1,0,83,Média
160276,175,,,288,0,1,24,True,0,Tomas Castro,Direito,1,1,70,Média
160284,190,217,122,220,0,1,26,False,0,Moise Bombito,Direito,2,2,83,Baixa
160286,188,4155,603,270,0,1,25,False,0,Chris Rindov,Direito,1,1,86,Média
160287,180,,,294,0,1,23,True,0,Martín Cárcamo,Direito,1,1,72,Média
160289,190,,,394,0,0,22,True,0,Jonas Lietaert,Direito,1,1,76,Média
160290,174,,,294,0,1,21,True,0,Benjamín Araneda,Direito,1,1,65,Média
160292,190,,,270,0,1,22,True,0,Paul Walters,Direito,1,1,81,Média
160293,185,2019,566,394,0,1,21,False,0,Arnaud Dobbels,Direito,1,1,76,Média
160296,179,5820,476,160,0,1,22,False,0,Ahmed Abdullahi,Direito,1,1,71,Média
160299,172,5099,343,152,0,1,25,False,0,Mathys Tourraine,Direito,2,1,69,Média
160300,173,407,343,146,0,0,22,False,0,Cheick Konaté,Direito,1,1,71,Média
160304,191,,,270,0,1,26,True,0,Keegan Hughes,Direito,1,1,86,Média
160306,179,263,119,472,0,1,24,False,0,Iker Muñoz,Direito,1,1,70,Média
160307,182,,,142,0,1,22,True,0,Mathieu Acapandié,Direito,1,0,70,Média
160308,181,4372,343,416,0,1,24,False,0,Raphael Lipinski,Esquerdo,0,1,79,Média
160310,189,5137,588,292,0,1,22,False,0,Abner,Direito,1,1,75,Média
160311,199,5137,588,292,0,1,22,False,0,Zé Henrique,Direito,1,1,86,Média
160312,177,,,472,0,1,22,True,0,Pau Sans,Direito,1,1,72,Média
160313,181,1955,473,416,0,1,20,False,0,Fodé Sylla,Direito,1,0,71,Média
160318,188,106,113,408,0,1,20,False,0,Lewis Miley,Direito,2,1,70,Média
160326,185,5062,603,270,0,2,25,False,0,Duncan McGuire,Direito,2,2,86,Média
160328,175,,,270,0,1,27,True,0,Jackson Walti,Direito,1,1,82,Média
160329,183,,,166,0,1,24,True,0,Hamady Diop,Esquerdo,2,2,84,Média
160330,179,5046,152,288,0,1,21,False,0,Santiago Fernández,Direito,1,2,75,Alta
160333,193,1222,518,408,0,1,21,False,0,Nathan Lowe,Direito,1,1,74,Média
160335,183,5832,603,270,0,1,26,False,0,Andrew Privett,Direito,2,2,77,Média
160336,193,383,337,270,0,1,26,False,0,Patrick Agyemang,Direito,2,3,82,Média
160337,180,,,270,0,1,25,True,0,Nicholas Scardina,Direito,1,1,72,Média
160341,187,,,288,0,1,22,True,0,Milton Ríos,Esquerdo,1,0,70,Média
160344,186,1237,152,288,0,1,22,False,0,Leonel Pérez,Direito,1,1,76,Média
160345,180,,,294,0,1,20,True,0,Axel Cerda,Direito,1,1,72,Média
160350,188,,,270,0,2,25,True,0,Ousman Jabang,Direito,2,2,73,Baixa
160351,184,5845,128,292,0,1,21,False,0,Rayan Lucas,Direito,1,0,74,Média
160354,170,4108,149,292,0,1,23,False,0,Rubens,Esquerdo,1,1,70,Média
160355,186,,,292,0,1,23,True,0,Ronald,Direito,2,2,72,Média
160362,180,5738,603,230,0,1,21,False,0,Israel Boatwright,Direito,2,2,71,Média
160363,165,,,270,0,1,26,True,0,Nyk Sessock,Direito,1,1,64,Média
